Station_ID,Tasks,Load,Capacity
1,"[18, 13]",971,1000
2,"[24, 17]",599,1000
3,[3],564,1000
4,[10],603,1000
5,[12],557,1000
6,[19],698,1000
7,[5],524,1000
8,[29],562,1000
9,"[7, 20]",840,1000
10,"[23, 16]",988,1000
11,"[30, 36]",955,1000
12,[9],533,1000
13,"[15, 1]",890,1000
14,"[22, 4]",936,1000
15,"[58, 25]",995,1000
16,"[14, 21]",959,1000
17,[32],610,1000
18,[6],569,1000
19,"[34, 37]",719,1000
20,[39],590,1000
21,"[31, 33]",831,1000
22,"[49, 28]",726,1000
23,"[62, 51]",976,1000
24,[38],579,1000
25,[52],709,1000
26,[63],560,1000
27,"[55, 40]",958,1000
28,"[53, 11]",975,1000
29,[60],497,1000
30,"[8, 48]",925,1000
31,[61],465,1000
32,"[76, 83]",954,1000
33,[54],591,1000
34,[59],498,1000
35,[56],515,1000
36,[2],619,1000
37,[67],625,1000
38,[72],581,1000
39,[98],661,1000
40,"[27, 74]",961,1000
41,[85],557,1000
42,"[81, 35]",946,1000
43,"[100, 123]",797,1000
44,"[66, 84]",818,1000
45,"[80, 128]",955,1000
46,[64],591,1000
47,[99],612,1000
48,"[26, 47]",921,1000
49,"[43, 77]",849,1000
50,[101],669,1000
51,"[42, 44]",853,1000
52,"[92, 97]",893,1000
53,[46],712,1000
54,[116],565,1000
55,"[70, 41]",953,1000
56,"[115, 57]",982,1000
57,"[118, 75]",935,1000
58,"[82, 79]",912,1000
59,"[71, 91]",753,1000
60,[121],377,1000
61,[103],705,1000
62,"[78, 68]",971,1000
63,[45],632,1000
64,"[105, 65]",981,1000
65,[93],527,1000
66,[73],663,1000
67,[90],513,1000
68,[50],678,1000
69,"[94, 104]",757,1000
70,"[87, 139]",887,1000
71,"[88, 122]",676,1000
72,[120],637,1000
73,[86],723,1000
74,[95],579,1000
75,[124],513,1000
76,[96],897,1000
77,[106],425,1000
78,[119],652,1000
79,[102],437,1000
80,[114],710,1000
81,"[135, 69]",918,1000
82,[89],709,1000
83,[133],436,1000
84,[157],624,1000
85,[111],564,1000
86,"[107, 134]",920,1000
87,"[108, 159]",799,1000
88,[112],446,1000
89,[130],671,1000
90,"[117, 156]",828,1000
91,"[110, 126]",985,1000
92,[131],457,1000
93,[138],622,1000
94,[109],590,1000
95,[151],650,1000
96,"[127, 150]",956,1000
97,[171],588,1000
98,[137],545,1000
99,[125],597,1000
100,[145],589,1000
101,[146],484,1000
102,"[142, 148]",916,1000
103,"[144, 179]",777,1000
104,[113],698,1000
105,[141],789,1000
106,"[169, 174]",908,1000
107,"[191, 132]",965,1000
108,"[196, 153]",947,1000
109,"[193, 149]",902,1000
110,"[189, 175]",823,1000
111,[155],429,1000
112,[143],655,1000
113,"[213, 178]",961,1000
114,[129],530,1000
115,[160],571,1000
116,"[184, 168]",844,1000
117,[208],678,1000
118,[210],660,1000
119,[233],649,1000
120,[212],542,1000
121,"[147, 176]",847,1000
122,[172],593,1000
123,[195],671,1000
124,"[136, 231]",743,1000
125,"[152, 214]",955,1000
126,"[140, 187]",935,1000
127,"[158, 192]",979,1000
128,[164],598,1000
129,[238],442,1000
130,[180],618,1000
131,[167],587,1000
132,[206],794,1000
133,"[165, 197]",833,1000
134,"[182, 207]",766,1000
135,[234],796,1000
136,[163],537,1000
137,[177],576,1000
138,[173],594,1000
139,[170],530,1000
140,[202],698,1000
141,[255],645,1000
142,"[161, 186]",809,1000
143,"[194, 204]",928,1000
144,"[181, 183]",806,1000
145,"[185, 154]",872,1000
146,"[188, 201]",978,1000
147,[162],915,1000
148,[223],593,1000
149,[230],656,1000
150,[226],531,1000
151,"[221, 246]",930,1000
152,"[199, 217]",982,1000
153,[211],388,1000
154,[240],643,1000
155,"[166, 198]",972,1000
156,[228],524,1000
157,[224],555,1000
158,"[209, 222]",964,1000
159,[205],483,1000
160,[236],520,1000
161,[232],615,1000
162,"[229, 190]",954,1000
163,[239],609,1000
164,[256],532,1000
165,[241],591,1000
166,[227],505,1000
167,[243],672,1000
168,"[220, 247]",984,1000
169,[266],509,1000
170,[203],545,1000
171,"[237, 249]",834,1000
172,[253],436,1000
173,[251],703,1000
174,[259],497,1000
175,[264],602,1000
176,"[267, 200]",880,1000
177,"[244, 268]",876,1000
178,[219],724,1000
179,"[218, 254]",921,1000
180,"[225, 294]",894,1000
181,[242],678,1000
182,"[269, 273]",850,1000
183,"[215, 261]",945,1000
184,"[296, 248]",898,1000
185,"[258, 216]",871,1000
186,[276],669,1000
187,"[257, 285]",911,1000
188,"[324, 245]",970,1000
189,"[290, 260]",987,1000
190,[293],563,1000
191,[282],488,1000
192,[288],528,1000
193,[263],649,1000
194,"[275, 286]",847,1000
195,"[289, 270]",728,1000
196,[235],591,1000
197,[265],718,1000
198,"[315, 281]",724,1000
199,"[299, 292]",900,1000
200,"[252, 302]",877,1000
201,[280],411,1000
202,[291],732,1000
203,"[304, 250]",864,1000
204,"[307, 287]",950,1000
205,"[278, 277]",868,1000
206,"[313, 262]",938,1000
207,[314],340,1000
208,[301],690,1000
209,[316],446,1000
210,"[271, 272]",974,1000
211,"[306, 298]",978,1000
212,[284],824,1000
213,[279],331,1000
214,[310],727,1000
215,"[308, 317]",960,1000
216,[311],467,1000
217,[338],829,1000
218,[344],433,1000
219,"[333, 341]",935,1000
220,[330],634,1000
221,[303],537,1000
222,[283],603,1000
223,[319],465,1000
224,[346],631,1000
225,[332],606,1000
226,[300],734,1000
227,[348],706,1000
228,"[345, 326]",943,1000
229,"[297, 340]",944,1000
230,[312],745,1000
231,"[355, 347]",988,1000
232,[365],640,1000
233,"[323, 354]",842,1000
234,"[321, 320]",598,1000
235,[351],517,1000
236,[339],490,1000
237,[335],683,1000
238,[329],540,1000
239,[318],539,1000
240,"[305, 349]",995,1000
241,[343],554,1000
242,"[322, 369]",983,1000
243,"[309, 374]",872,1000
244,[336],514,1000
245,[364],646,1000
246,"[359, 325]",966,1000
247,[380],596,1000
248,"[328, 383]",998,1000
249,"[385, 389]",992,1000
250,[375],573,1000
251,[370],514,1000
252,[274],491,1000
253,[386],608,1000
254,"[387, 420]",854,1000
255,[334],709,1000
256,"[353, 384]",808,1000
257,"[394, 379]",969,1000
258,"[363, 350]",996,1000
259,[424],565,1000
260,[392],573,1000
261,"[337, 399]",952,1000
262,"[393, 366]",958,1000
263,"[367, 361]",823,1000
264,[371],502,1000
265,[381],738,1000
266,"[400, 368]",770,1000
267,"[426, 413]",942,1000
268,"[331, 412]",937,1000
269,"[395, 390]",804,1000
270,"[430, 352]",847,1000
271,[421],581,1000
272,"[382, 360]",936,1000
273,"[425, 414]",962,1000
274,"[434, 402]",786,1000
275,"[401, 327]",959,1000
276,"[398, 391]",814,1000
277,"[358, 408]",930,1000
278,[409],511,1000
279,"[435, 417]",972,1000
280,[419],548,1000
281,"[411, 439]",995,1000
282,"[436, 342]",941,1000
283,[445],681,1000
284,[429],605,1000
285,[372],505,1000
286,[403],547,1000
287,"[295, 362]",880,1000
288,"[461, 357]",948,1000
289,"[406, 416]",860,1000
290,[397],587,1000
291,"[388, 396]",835,1000
292,[407],535,1000
293,"[377, 428]",955,1000
294,[472],530,1000
295,[376],709,1000
296,"[418, 456]",951,1000
297,"[455, 415]",990,1000
298,"[442, 356]",946,1000
299,[373],635,1000
300,[463],524,1000
301,[440],681,1000
302,[410],439,1000
303,"[422, 452]",980,1000
304,"[451, 478]",872,1000
305,"[477, 437]",970,1000
306,"[450, 467]",990,1000
307,[432],456,1000
308,[491],556,1000
309,[378],476,1000
310,[504],570,1000
311,"[446, 453]",969,1000
312,"[404, 443]",806,1000
313,[405],493,1000
314,[427],605,1000
315,[447],581,1000
316,"[476, 468]",947,1000
317,[441],431,1000
318,[487],648,1000
319,"[423, 438]",995,1000
320,[444],571,1000
321,[479],581,1000
322,[464],516,1000
323,[489],573,1000
324,"[433, 480]",931,1000
325,"[462, 517]",868,1000
326,"[499, 490]",833,1000
327,"[449, 460]",934,1000
328,"[454, 459]",934,1000
329,[538],714,1000
330,[515],524,1000
331,[501],648,1000
332,[509],563,1000
333,"[500, 497]",833,1000
334,"[475, 431]",912,1000
335,[493],429,1000
336,[457],687,1000
337,[519],526,1000
338,[488],572,1000
339,[543],514,1000
340,[540],494,1000
341,[470],592,1000
342,"[458, 466]",898,1000
343,[512],569,1000
344,"[498, 533]",894,1000
345,"[553, 482]",994,1000
346,[471],570,1000
347,"[485, 555]",849,1000
348,[474],497,1000
349,[495],666,1000
350,"[448, 469]",848,1000
351,"[561, 483]",871,1000
352,"[506, 484]",978,1000
353,[473],514,1000
354,[507],637,1000
355,[513],466,1000
356,"[546, 568]",823,1000
357,"[486, 581]",941,1000
358,"[511, 465]",855,1000
359,[514],666,1000
360,[510],586,1000
361,"[494, 505]",985,1000
362,"[481, 508]",972,1000
363,"[518, 564]",972,1000
364,"[539, 576]",879,1000
365,"[492, 503]",660,1000
366,[528],516,1000
367,"[550, 516]",999,1000
368,[502],587,1000
369,"[532, 520]",923,1000
370,"[542, 574]",989,1000
371,"[530, 531]",815,1000
372,[545],840,1000
373,[567],670,1000
374,"[521, 585]",881,1000
375,"[582, 587]",902,1000
376,[572],528,1000
377,[592],568,1000
378,[596],532,1000
379,"[535, 525]",994,1000
380,[601],654,1000
381,[524],646,1000
382,[534],774,1000
383,[594],518,1000
384,"[536, 609]",967,1000
385,[537],456,1000
386,[529],726,1000
387,[496],722,1000
388,"[522, 548]",824,1000
389,"[571, 615]",991,1000
390,"[597, 541]",998,1000
391,[552],487,1000
392,[606],529,1000
393,[614],506,1000
394,[565],533,1000
395,"[630, 603]",969,1000
396,[593],561,1000
397,"[556, 659]",863,1000
398,[637],597,1000
399,[523],833,1000
400,"[627, 653]",876,1000
401,[569],502,1000
402,"[658, 560]",862,1000
403,"[547, 558]",916,1000
404,"[527, 676]",980,1000
405,[611],665,1000
406,"[562, 620]",983,1000
407,[544],873,1000
408,[642],743,1000
409,"[625, 566]",890,1000
410,[554],535,1000
411,[671],618,1000
412,[573],707,1000
413,"[617, 579]",917,1000
414,"[563, 695]",826,1000
415,"[626, 578]",807,1000
416,[643],567,1000
417,"[551, 588]",846,1000
418,"[575, 632]",969,1000
419,"[595, 672]",907,1000
420,[549],713,1000
421,"[559, 591]",827,1000
422,[583],646,1000
423,[584],463,1000
424,[577],568,1000
425,"[570, 590]",862,1000
426,"[604, 602]",976,1000
427,[612],714,1000
428,[618],631,1000
429,[607],536,1000
430,"[619, 613]",947,1000
431,"[628, 526]",976,1000
432,"[586, 678]",916,1000
433,[580],451,1000
434,[640],658,1000
435,[610],508,1000
436,[696],557,1000
437,"[655, 589]",961,1000
438,[557],561,1000
439,"[677, 694]",997,1000
440,[629],644,1000
441,"[708, 651]",886,1000
442,"[599, 638]",762,1000
443,"[683, 723]",960,1000
444,[733],607,1000
445,[706],589,1000
446,"[685, 707]",997,1000
447,[758],773,1000
448,[699],376,1000
449,[686],648,1000
450,[680],690,1000
451,[691],675,1000
452,"[663, 772]",993,1000
453,[631],545,1000
454,[710],682,1000
455,"[641, 600]",956,1000
456,[639],534,1000
457,[679],602,1000
