Station_ID,Tasks,Load,Capacity
1,"[3, 17, 11, 6, 1, 16]",949,1000
2,"[2, 13, 9, 7, 24, 22]",914,1000
3,"[39, 19, 15, 4, 44, 33]",933,1000
4,"[8, 23, 49, 5, 10, 32, 45, 20]",959,1000
5,"[31, 52, 26, 54, 35, 14]",884,1000
6,"[69, 91, 27, 34, 29, 55]",964,1000
7,"[53, 71, 59, 41, 68, 37, 21, 66]",962,1000
8,"[74, 96, 42, 12, 51, 95, 70]",899,1000
9,"[18, 40, 57, 72, 48]",767,1000
10,"[60, 92, 30, 36, 87, 28, 84, 46]",999,1000
11,"[62, 25, 97, 56, 38, 67, 50, 73]",943,1000
12,"[58, 88, 64, 43, 47, 75]",961,1000
13,"[98, 85, 61, 86, 107, 77, 103, 93, 90]",975,1000
14,"[94, 108, 105, 110, 114, 63, 113, 82]",925,1000
15,"[104, 76, 81, 89, 125]",808,1000
16,"[100, 128, 99, 78, 116]",901,1000
17,"[106, 118, 134, 109, 112, 124, 150]",960,1000
18,"[120, 151, 80, 117, 127, 101, 111, 102, 65]",995,1000
19,"[119, 131, 167, 122, 149, 121, 129]",982,1000
20,"[79, 130, 141, 147, 188, 162, 144, 166, 164]",892,1000
21,"[204, 126, 161, 140, 139, 135]",813,1000
22,"[115, 152, 165, 185]",859,1000
23,"[132, 157, 153, 195, 224, 172]",999,1000
24,"[148, 209, 187, 136, 169]",871,1000
25,"[202, 191, 184, 160, 170, 168, 154, 174, 123]",960,1000
26,"[145, 199, 171, 156, 142, 143]",881,1000
27,"[208, 155, 198, 201, 211]",981,1000
28,"[217, 193, 133, 137, 203, 219, 173]",873,1000
29,"[225, 138, 213, 221, 230, 146, 267, 242]",920,1000
30,"[210, 158, 159, 178, 180, 181, 176, 197]",861,1000
31,"[194, 83, 228, 163, 245, 177, 247, 175]",943,1000
32,"[186, 238, 179, 189, 227, 200, 226, 192]",925,1000
33,"[250, 231, 223, 232, 255, 253, 257]",937,1000
34,"[248, 249, 218, 272, 246, 285]",983,1000
35,"[252, 256, 264, 254, 288, 303, 306]",904,1000
36,"[251, 261, 220, 278, 258, 283]",866,1000
37,"[207, 206, 205, 215, 244, 275, 236, 216]",985,1000
38,"[290, 307, 273, 284, 212, 291, 222, 229, 274]",958,1000
39,"[276, 233, 243, 301, 297, 214, 260, 311]",956,1000
40,"[279, 235, 239, 237, 241, 265]",968,1000
41,"[270, 183, 234, 266, 269, 321, 289, 286, 330]",900,1000
42,"[294, 282, 323, 302, 182, 196, 322, 268]",997,1000
43,"[281, 262, 298, 299, 295]",898,1000
44,"[263, 315, 334, 277, 335, 280, 340]",979,1000
45,"[349, 305, 300, 337, 190]",969,1000
46,"[310, 309, 304, 240, 318, 259, 314]",940,1000
47,"[296, 316, 293, 344, 329, 353, 338, 317]",924,1000
48,"[308, 359, 313, 320, 327, 325]",940,1000
49,"[350, 333, 324, 332, 360, 326, 357, 386, 369]",945,1000
50,"[413, 397, 339, 271, 312, 341, 370]",996,1000
51,"[328, 367, 345, 347, 319, 342, 390, 375, 336, 387]",999,1000
52,"[389, 395, 356, 363, 429, 374, 368]",983,1000
53,"[379, 362, 354, 385, 391, 383, 331, 380, 447]",859,1000
54,"[346, 366, 287, 376, 426, 451]",970,1000
55,"[365, 459, 352, 446, 399, 400, 343, 358]",926,1000
56,"[351, 392, 364, 372, 378, 394, 410, 411]",982,1000
57,"[388, 355, 384, 292, 371, 402]",942,1000
58,"[377, 405, 398, 412, 420, 430, 393]",855,1000
59,"[443, 406, 382, 381, 408, 439, 373, 414, 441, 423]",908,1000
60,"[417, 432, 401, 435, 416, 409, 422, 424]",898,1000
61,"[348, 396, 361, 442, 421, 418]",997,1000
62,"[466, 460, 464, 436, 472, 490]",996,1000
63,"[403, 469, 419, 404, 434]",978,1000
64,"[440, 495, 428, 444, 455]",947,1000
65,"[465, 407, 425, 415, 456, 450, 431, 461]",944,1000
66,"[493, 462, 497, 463, 438, 433, 512, 509, 449]",944,1000
67,"[494, 457, 454, 437, 487, 458, 481]",974,1000
68,"[477, 514, 445, 476, 508, 479, 496, 492]",947,1000
69,"[470, 505, 478, 506, 510, 517, 489, 523, 474, 473]",964,1000
70,"[519, 534, 468, 547, 480]",875,1000
