Station_ID,Tasks,Load,Capacity
1,"[1, 8, 18]",740,1000
2,"[15, 9, 7, 19]",948,1000
3,"[10, 30, 11, 35, 2]",774,1000
4,"[28, 3, 14, 21]",842,1000
5,"[26, 40, 22, 27, 6, 17]",887,1000
6,"[16, 13, 49]",946,1000
7,"[31, 43, 12]",974,1000
8,"[37, 29, 38]",930,1000
9,"[32, 23, 45, 55]",979,1000
10,"[25, 44, 58, 41]",511,1000
11,"[36, 51, 52]",927,1000
12,"[77, 66, 61]",916,1000
13,"[4, 5, 39, 42]",957,1000
14,"[20, 24, 50, 34, 59, 76]",753,1000
15,"[80, 33, 46, 47, 54]",974,1000
16,"[101, 63, 48, 119, 56, 72]",790,1000
17,"[90, 70, 65]",924,1000
18,"[108, 53, 95]",950,1000
19,"[102, 62, 69]",986,1000
20,"[79, 81, 100, 67, 57, 73]",983,1000
21,"[64, 99, 118, 60, 84, 96, 137]",996,1000
22,"[111, 71]",583,1000
23,"[91, 75, 113, 68]",838,1000
24,"[112, 141, 89]",662,1000
25,"[105, 136, 74]",935,1000
26,"[94, 86, 88, 83]",907,1000
27,"[116, 97, 92, 115, 104]",874,1000
28,"[85, 78, 114, 87]",914,1000
29,"[135, 143, 127, 82, 93]",936,1000
30,"[106, 117, 120, 98, 138, 103]",967,1000
31,"[147, 148, 150, 122, 151]",987,1000
32,"[129, 123, 139]",703,1000
33,"[130, 128, 159]",950,1000
34,"[167, 158, 142, 189]",877,1000
35,"[146, 133, 132, 182, 145, 154]",993,1000
36,"[121, 155]",684,1000
37,"[169, 175, 110]",965,1000
38,"[153, 160, 109]",916,1000
39,"[124, 107]",629,1000
40,"[134, 191, 149, 190]",938,1000
41,"[172, 125, 209, 131, 168, 162, 183]",819,1000
42,"[202, 140, 144, 173]",982,1000
43,"[126, 163, 171]",835,1000
44,"[176, 206, 157, 220]",990,1000
45,"[184, 152]",888,1000
46,"[204, 156, 161, 174, 222]",720,1000
47,"[228, 187]",806,1000
48,"[185, 177, 203, 166, 211]",970,1000
49,"[210, 164]",813,1000
50,"[188, 234, 205, 207]",806,1000
51,"[201, 186, 225, 194, 252, 231]",913,1000
52,"[198, 254, 272]",966,1000
53,"[170, 224, 165, 179]",648,1000
54,"[219, 181, 197]",841,1000
55,"[229, 233, 195, 180]",974,1000
56,"[208, 200, 243, 192, 196]",983,1000
57,"[199, 227, 241, 261]",838,1000
58,"[232, 223]",887,1000
59,"[275, 299, 178]",929,1000
60,"[256, 230, 226, 237, 246, 262]",985,1000
61,"[250, 258, 286, 298, 270]",931,1000
62,"[285, 268, 296]",856,1000
63,"[242, 289]",658,1000
64,"[277, 193, 273]",906,1000
65,"[283, 281]",744,1000
66,"[300, 251, 240, 278]",696,1000
67,"[247, 217, 216]",672,1000
68,"[280, 215]",775,1000
69,"[260, 318, 265, 279]",974,1000
70,"[248, 282, 236, 316]",760,1000
71,"[221, 218, 303, 294]",815,1000
