Station_ID,Tasks,Load,Capacity
1,[12],677,1000
2,[20],626,1000
3,"[7, 21]",731,1000
4,[14],460,1000
5,[3],658,1000
6,"[16, 22]",973,1000
7,"[17, 25]",601,1000
8,[4],713,1000
9,"[6, 9]",861,1000
10,"[18, 19]",722,1000
11,"[2, 13]",991,1000
12,[10],656,1000
13,[8],435,1000
14,[34],656,1000
15,[15],645,1000
16,"[41, 1]",735,1000
17,[48],595,1000
18,"[28, 24]",998,1000
19,[26],625,1000
20,[46],684,1000
21,[57],654,1000
22,[32],541,1000
23,"[11, 38]",977,1000
24,[23],613,1000
25,"[42, 5]",908,1000
26,"[33, 79]",727,1000
27,"[30, 55]",959,1000
28,"[81, 36]",865,1000
29,"[40, 35]",991,1000
30,[66],616,1000
31,[84],522,1000
32,"[27, 61]",912,1000
33,[69],568,1000
34,"[37, 39]",943,1000
35,[51],629,1000
36,[95],644,1000
37,[43],686,1000
38,"[68, 65]",841,1000
39,"[52, 77]",742,1000
40,[131],631,1000
41,[29],720,1000
42,[54],627,1000
43,[56],637,1000
44,[31],502,1000
45,"[59, 105]",981,1000
46,"[45, 76]",942,1000
47,[142],692,1000
48,"[44, 50]",776,1000
49,[63],622,1000
50,[64],508,1000
51,[47],762,1000
52,"[53, 73, 74]",995,1000
53,"[85, 72]",939,1000
54,[100],705,1000
55,"[58, 83]",971,1000
56,"[91, 98]",807,1000
57,"[102, 104]",836,1000
58,"[109, 80]",729,1000
59,"[60, 75]",771,1000
60,"[88, 78]",828,1000
61,"[86, 49]",887,1000
62,"[110, 99]",942,1000
63,"[94, 127]",916,1000
64,"[103, 121]",841,1000
65,[62],713,1000
66,[96],660,1000
67,[108],678,1000
68,"[67, 144]",894,1000
69,"[128, 70]",604,1000
70,[92],550,1000
71,"[93, 123]",990,1000
72,"[97, 126]",744,1000
73,[82],612,1000
74,[101],446,1000
75,[90],568,1000
76,[106],546,1000
77,[107],641,1000
78,[134],664,1000
79,"[71, 125]",694,1000
80,"[145, 146]",988,1000
81,"[130, 140]",898,1000
82,[87],604,1000
83,"[111, 160]",912,1000
84,[129],786,1000
85,"[132, 135]",879,1000
86,[150],684,1000
87,[141],478,1000
88,"[122, 152]",978,1000
89,[162],443,1000
90,[124],647,1000
91,[164],716,1000
92,"[186, 171]",909,1000
93,[181],505,1000
94,"[159, 139]",980,1000
95,"[207, 148]",933,1000
96,[208],551,1000
97,[184],595,1000
98,[143],700,1000
99,"[170, 205]",857,1000
100,"[113, 153]",993,1000
101,[226],641,1000
102,[199],512,1000
103,[147],711,1000
104,"[182, 166]",868,1000
105,"[112, 169]",651,1000
106,"[151, 197]",912,1000
107,"[149, 174]",941,1000
108,"[163, 232]",967,1000
109,"[167, 178]",886,1000
110,"[194, 213]",892,1000
111,[183],553,1000
112,[247],663,1000
113,[161],547,1000
114,[200],615,1000
115,[177],558,1000
116,[198],536,1000
117,[211],594,1000
118,"[224, 217]",978,1000
119,[233],383,1000
120,[216],638,1000
121,"[218, 188]",993,1000
122,"[206, 245]",979,1000
123,"[187, 175]",911,1000
124,"[154, 196]",883,1000
125,[209],616,1000
126,[204],481,1000
127,[240],588,1000
128,[193],630,1000
129,[262],588,1000
130,[173],563,1000
131,[172],645,1000
132,"[89, 168]",991,1000
133,"[119, 249]",953,1000
134,"[179, 215]",978,1000
135,"[202, 116]",987,1000
136,"[137, 265]",846,1000
137,[214],439,1000
138,[282],670,1000
139,"[189, 115]",929,1000
140,[117],635,1000
141,[120],616,1000
142,[212],457,1000
143,[248],601,1000
144,[287],669,1000
145,"[114, 259]",920,1000
146,[138],508,1000
147,"[190, 210]",981,1000
148,"[227, 242]",796,1000
149,"[225, 118]",899,1000
150,[133],631,1000
151,"[238, 260]",986,1000
152,"[298, 309]",985,1000
153,"[315, 328]",994,1000
154,[230],490,1000
155,[156],620,1000
156,[157],431,1000
157,[300],586,1000
158,"[155, 165]",932,1000
159,"[158, 185]",749,1000
160,[268],518,1000
161,[353],527,1000
162,[264],502,1000
163,[273],609,1000
164,[367],584,1000
165,[326],644,1000
166,"[322, 261]",985,1000
167,"[283, 274]",1000,1000
168,[229],479,1000
169,[357],577,1000
170,[350],546,1000
171,[231],730,1000
172,"[136, 337]",987,1000
173,[180],673,1000
174,[356],633,1000
175,[192],474,1000
176,[244],592,1000
177,[345],675,1000
178,[336],588,1000
179,"[388, 176]",907,1000
180,"[277, 360]",743,1000
181,"[281, 368]",918,1000
182,[359],694,1000
183,[301],604,1000
184,"[376, 291]",952,1000
185,[366],514,1000
186,[288],500,1000
187,[369],544,1000
188,"[191, 299]",931,1000
189,"[371, 195]",881,1000
190,"[222, 308]",728,1000
191,"[234, 374]",761,1000
192,[302],558,1000
193,[223],587,1000
194,[228],465,1000
195,[378],590,1000
196,"[384, 292]",976,1000
197,"[311, 241]",873,1000
198,"[409, 390]",951,1000
199,[377],547,1000
200,[219],526,1000
201,[285],774,1000
202,[334],611,1000
203,"[411, 293]",866,1000
204,"[394, 387]",1000,1000
205,[413],710,1000
206,[323],585,1000
207,[221],702,1000
208,[304],620,1000
209,"[236, 239, 250]",945,1000
210,"[403, 251]",786,1000
211,[307],656,1000
212,[243],645,1000
213,[425],562,1000
214,[330],762,1000
215,"[419, 430]",759,1000
216,[269],642,1000
217,[278],469,1000
218,[220],696,1000
219,[449],680,1000
220,[246],556,1000
221,"[416, 414]",743,1000
222,"[263, 310]",667,1000
223,[271],504,1000
224,"[306, 286]",948,1000
225,[438],639,1000
226,[201],644,1000
227,"[203, 407]",959,1000
228,"[468, 447]",971,1000
229,[450],544,1000
230,[461],502,1000
231,[476],582,1000
232,[469],645,1000
233,"[492, 437]",821,1000
234,"[418, 420]",882,1000
235,"[448, 489]",905,1000
236,"[466, 332]",998,1000
237,"[237, 496]",678,1000
238,[487],472,1000
239,[324],539,1000
240,"[346, 490]",979,1000
241,"[460, 267]",941,1000
242,[435],588,1000
243,[351],639,1000
244,[446],778,1000
245,"[463, 513]",936,1000
246,[333],583,1000
247,[355],600,1000
248,[434],538,1000
249,"[491, 497]",996,1000
250,[516],500,1000
251,[500],617,1000
252,[495],626,1000
253,[523],550,1000
254,[321],634,1000
255,"[341, 494]",976,1000
256,[235],482,1000
257,[339],730,1000
258,"[470, 493]",944,1000
259,"[370, 373]",893,1000
260,[524],503,1000
261,"[266, 254]",911,1000
262,[272],511,1000
263,[257],559,1000
264,[365],565,1000
265,"[515, 539]",915,1000
266,[529],504,1000
267,[253],715,1000
268,[537],547,1000
269,"[296, 252]",991,1000
270,"[530, 473]",1000,1000
271,[343],740,1000
272,[255],537,1000
273,[276],615,1000
274,[499],691,1000
275,[361],473,1000
276,[540],728,1000
277,"[518, 459]",974,1000
278,"[542, 544]",697,1000
279,"[342, 280]",880,1000
280,"[552, 521]",541,1000
281,"[556, 256]",990,1000
282,[386],569,1000
283,"[547, 488]",987,1000
284,"[526, 543]",919,1000
285,[525],528,1000
286,[399],618,1000
287,[533],604,1000
288,[535],610,1000
289,[275],421,1000
290,[303],596,1000
291,[567],546,1000
292,[531],751,1000
293,[580],619,1000
294,[498],535,1000
295,[270],622,1000
296,[427],580,1000
297,"[340, 441]",927,1000
298,"[565, 572]",847,1000
299,"[364, 564, 574]",989,1000
300,[467],685,1000
301,"[536, 381]",849,1000
302,[471],620,1000
303,[597],608,1000
304,"[575, 577]",754,1000
305,[295],574,1000
306,"[551, 338]",991,1000
307,[560],787,1000
308,[383],817,1000
309,[554],471,1000
310,[559],682,1000
311,"[555, 294]",883,1000
312,"[566, 570]",861,1000
313,"[405, 585, 532]",979,1000
314,[538],676,1000
315,"[548, 595]",984,1000
316,"[553, 393]",689,1000
317,"[534, 453]",843,1000
318,[619],497,1000
319,[510],513,1000
320,[479],506,1000
321,"[440, 424]",968,1000
322,[507],499,1000
323,[613],642,1000
324,"[480, 616]",975,1000
325,"[558, 557, 312]",983,1000
326,"[391, 624]",962,1000
327,"[568, 412]",914,1000
328,[402],513,1000
329,"[509, 579]",945,1000
330,[395],539,1000
331,"[583, 432]",840,1000
332,"[562, 563]",836,1000
333,[573],531,1000
334,[576],544,1000
335,[433],650,1000
336,"[511, 528]",800,1000
337,"[325, 586]",915,1000
338,[404],624,1000
339,[279],505,1000
340,"[517, 426]",714,1000
341,"[445, 561]",919,1000
342,"[571, 475]",884,1000
343,"[592, 600]",924,1000
344,[588],637,1000
345,"[601, 442]",833,1000
346,[578],642,1000
347,"[452, 289]",929,1000
348,[423],452,1000
349,"[615, 297]",977,1000
350,[596],545,1000
