Station_ID,Tasks,Load,Capacity
1,"[6, 14]",971,1000
2,"[19, 21]",879,1000
3,"[5, 11]",935,1000
4,[13],757,1000
5,[22],615,1000
6,[10],518,1000
7,[1],582,1000
8,[8],569,1000
9,"[12, 49]",881,1000
10,[46],603,1000
11,"[3, 42]",987,1000
12,"[67, 23]",968,1000
13,[36],480,1000
14,"[33, 20]",962,1000
15,[24],619,1000
16,[26],578,1000
17,[18],523,1000
18,[27],526,1000
19,"[37, 7]",936,1000
20,"[25, 34]",969,1000
21,"[17, 2]",985,1000
22,"[16, 38]",754,1000
23,[28],578,1000
24,"[41, 31]",905,1000
25,"[35, 43]",780,1000
26,"[63, 53]",941,1000
27,"[61, 15]",775,1000
28,"[64, 29]",832,1000
29,"[45, 56]",1000,1000
30,"[55, 32]",844,1000
31,"[65, 71]",993,1000
32,"[90, 57]",805,1000
33,"[51, 40]",874,1000
34,"[94, 59]",787,1000
35,"[60, 9]",978,1000
36,"[62, 39]",973,1000
37,"[48, 97]",932,1000
38,"[4, 50]",905,1000
39,[92],750,1000
40,[123],573,1000
41,[44],615,1000
42,[93],517,1000
43,[69],569,1000
44,[101],620,1000
45,"[66, 54]",757,1000
46,"[95, 139]",992,1000
47,"[72, 30]",973,1000
48,[70],496,1000
49,[52],628,1000
50,"[58, 87]",853,1000
51,[78],583,1000
52,[91],698,1000
53,"[119, 99]",944,1000
54,"[85, 79]",825,1000
55,"[73, 81]",806,1000
56,"[84, 107]",874,1000
57,"[76, 88]",885,1000
58,[100],594,1000
59,"[86, 68]",877,1000
60,"[98, 83]",948,1000
61,[112],455,1000
62,[115],597,1000
63,"[96, 141]",797,1000
64,[77],825,1000
65,"[110, 106]",653,1000
66,[75],598,1000
67,[125],716,1000
68,[104],722,1000
69,"[111, 105]",863,1000
70,[118],514,1000
71,[108],552,1000
72,[80],545,1000
73,"[114, 121]",995,1000
74,"[140, 135]",952,1000
75,[122],777,1000
76,"[89, 126]",999,1000
77,"[151, 47]",897,1000
78,"[109, 102]",985,1000
79,[103],462,1000
80,"[113, 137]",957,1000
81,[74],720,1000
82,[133],476,1000
83,"[148, 124]",984,1000
84,"[127, 117]",979,1000
85,"[131, 171]",789,1000
