Station_ID,Tasks,Load,Capacity
1,"[16, 20, 11, 37]",629,1000
2,[19],489,1000
3,"[41, 22, 13]",921,1000
4,"[4, 7, 36, 34, 21, 15]",919,1000
5,"[14, 33, 35]",941,1000
6,"[42, 12, 17, 58, 56, 61]",985,1000
7,"[29, 26, 5]",969,1000
8,"[8, 59, 6, 3, 55, 18, 64, 28]",955,1000
9,"[30, 67, 39]",828,1000
10,[44],479,1000
11,"[27, 10, 2, 31]",946,1000
12,"[23, 76, 32, 65, 86]",913,1000
13,"[1, 40, 81, 75, 68]",976,1000
14,"[109, 78, 9]",881,1000
15,"[53, 62]",769,1000
16,"[25, 108, 63, 79]",945,1000
17,"[54, 105, 104, 87, 115]",954,1000
18,"[102, 77, 113, 134, 118]",955,1000
19,"[38, 57, 69]",626,1000
20,"[119, 43, 120, 66, 24]",989,1000
21,"[47, 52, 48]",890,1000
22,"[72, 46, 114]",903,1000
23,"[60, 45]",551,1000
24,"[50, 83]",925,1000
25,"[70, 80, 51, 82, 130]",734,1000
26,"[73, 71]",554,1000
27,"[132, 96]",957,1000
28,"[97, 100]",858,1000
29,"[112, 101, 90, 49]",892,1000
30,"[111, 121, 93, 131]",993,1000
31,"[89, 116, 84, 110, 155]",820,1000
32,"[74, 106]",884,1000
33,"[85, 91, 103]",927,1000
34,"[107, 133, 135, 98, 145]",981,1000
35,"[95, 94, 152, 88, 99]",991,1000
36,"[92, 143, 117, 137, 129, 136]",918,1000
37,"[138, 125, 122, 164]",852,1000
38,"[168, 144, 141, 160]",897,1000
39,"[149, 188]",893,1000
40,"[126, 166, 179, 150]",951,1000
41,"[158, 127, 167]",901,1000
42,"[182, 178, 154, 140]",993,1000
43,"[192, 200, 173]",941,1000
44,"[208, 128]",750,1000
45,"[124, 214, 190]",963,1000
46,"[147, 165, 172, 153, 123]",827,1000
47,"[161, 146]",740,1000
48,"[139, 180]",708,1000
49,"[169, 159]",954,1000
50,"[162, 185, 211]",732,1000
51,"[193, 156, 201]",928,1000
52,"[191, 205, 203]",981,1000
53,"[181, 187]",849,1000
54,"[199, 184, 189, 194, 210]",916,1000
55,"[195, 204, 219, 198, 202]",943,1000
56,"[217, 207, 221, 224]",836,1000
57,"[151, 234]",699,1000
58,"[232, 235, 215]",828,1000
59,"[239, 163, 259, 177, 262]",957,1000
60,"[174, 289, 142, 148, 243]",922,1000
61,"[170, 225, 171, 288, 175, 206]",862,1000
62,"[157, 197, 226, 212]",812,1000
63,"[244, 186]",845,1000
64,"[240, 229, 266, 222, 275, 307, 264, 220, 241]",925,1000
65,"[183, 245, 282]",943,1000
66,"[310, 268, 260, 209]",981,1000
67,"[265, 228, 213, 254]",824,1000
68,"[218, 273, 196]",926,1000
69,"[238, 233, 223, 237]",841,1000
70,[274],351,1000
71,"[257, 304]",894,1000
72,"[236, 253, 294]",786,1000
73,"[278, 252]",881,1000
74,"[176, 300, 297]",891,1000
75,"[276, 305, 296, 309, 284]",798,1000
76,"[242, 318, 255, 292]",973,1000
77,"[311, 320, 329, 295]",932,1000
78,"[261, 314]",778,1000
79,"[231, 249, 256, 248, 279, 315]",955,1000
80,"[258, 250, 246, 270, 293]",868,1000
81,"[291, 328, 286, 335, 330]",749,1000
82,"[251, 339, 302]",942,1000
83,"[366, 331, 351]",766,1000
84,"[334, 280, 348]",966,1000
85,"[287, 216, 267, 371, 272]",993,1000
86,"[340, 263, 341]",659,1000
87,"[298, 362, 299, 283]",936,1000
88,"[277, 373, 269, 281, 326, 290, 312]",904,1000
89,"[369, 316, 301, 349]",956,1000
90,"[227, 345, 271]",688,1000
91,"[333, 356]",983,1000
92,"[338, 327, 380]",762,1000
93,"[384, 364, 353, 385]",809,1000
94,"[346, 381, 390, 365]",989,1000
95,"[411, 372, 323]",925,1000
96,"[367, 285, 382]",966,1000
97,"[355, 400, 393, 306, 344]",981,1000
98,"[352, 322, 368, 395, 363, 389]",730,1000
99,"[414, 429]",525,1000
100,"[358, 247, 386, 418]",980,1000
101,"[383, 407, 415, 317, 308, 396, 342]",979,1000
102,"[319, 336]",710,1000
103,"[303, 405]",987,1000
104,"[387, 321, 230, 398]",985,1000
105,"[325, 357, 360, 394]",966,1000
106,"[410, 401, 313, 434, 402]",864,1000
107,"[350, 399, 420]",893,1000
108,"[446, 455, 370, 391, 359]",1000,1000
109,"[379, 361, 412, 413, 388]",653,1000
110,"[337, 324, 408, 428, 392]",919,1000
111,"[417, 421, 397]",494,1000
112,"[419, 347, 433]",725,1000
113,"[343, 409]",832,1000
114,"[423, 422, 439, 431, 444]",981,1000
115,"[460, 436]",911,1000
116,"[332, 354, 377, 426, 449]",992,1000
117,"[443, 375, 445, 465, 406, 440]",961,1000
118,"[461, 427, 442, 416, 378]",754,1000
119,"[458, 474, 466]",875,1000
120,"[425, 403, 464]",962,1000
121,"[404, 424, 484]",952,1000
122,"[499, 438, 441, 456, 450]",981,1000
123,"[463, 462]",878,1000
124,"[481, 459, 476, 437]",977,1000
125,"[502, 430, 432, 448]",939,1000
126,"[374, 478, 454]",957,1000
127,"[457, 510, 520, 528]",862,1000
128,"[477, 452]",633,1000
129,"[376, 524]",694,1000
130,"[435, 540, 447, 490]",970,1000
131,"[479, 550, 500]",929,1000
132,"[505, 526, 472, 494]",717,1000
133,"[552, 453, 482]",982,1000
134,"[480, 497, 491, 473]",927,1000
135,"[488, 495, 483, 513, 485]",980,1000
136,"[498, 493, 529, 547, 451]",968,1000
137,"[470, 554, 496, 471, 468, 469, 501, 492]",956,1000
138,"[489, 486, 504]",947,1000
139,"[522, 516, 541]",898,1000
140,"[517, 560, 514, 521, 507]",709,1000
141,"[503, 467, 511, 519, 512]",828,1000
142,"[506, 538, 518, 530, 533, 534]",842,1000
143,"[535, 515]",903,1000
144,"[527, 475, 523, 548, 531, 564]",981,1000
145,"[573, 551, 525, 537]",922,1000
146,"[557, 509, 532, 579]",889,1000
147,"[546, 545, 543, 566, 544]",965,1000
148,"[567, 549, 572, 563, 583]",977,1000
149,"[569, 588, 587, 487]",998,1000
150,"[562, 555, 589, 603]",891,1000
151,"[600, 596, 601, 577, 565]",845,1000
152,"[580, 605, 598]",722,1000
153,"[542, 585, 556, 508]",848,1000
154,"[629, 559, 568, 536, 606, 597]",893,1000
155,"[584, 627, 574, 595]",993,1000
156,"[576, 624, 578, 602, 625]",930,1000
157,"[644, 590, 592]",947,1000
158,"[632, 631]",851,1000
159,"[634, 575, 581, 650, 668]",978,1000
160,"[604, 586, 553]",477,1000
161,"[582, 670, 570, 594]",910,1000
162,"[539, 608]",832,1000
163,"[558, 622, 571]",804,1000
164,"[599, 626, 636]",887,1000
165,"[623, 647, 591, 654]",884,1000
166,"[673, 561, 607]",852,1000
167,"[593, 671, 619, 617]",747,1000
168,"[646, 633, 615, 612]",697,1000
169,"[618, 614, 611]",978,1000
170,"[628, 643, 616, 630]",946,1000
171,"[610, 637, 638]",979,1000
172,"[635, 613, 652, 664, 649, 656, 609]",921,1000
173,"[663, 621, 640, 686, 639, 645, 620]",803,1000
174,"[674, 648]",826,1000
175,"[688, 716, 665, 679, 651]",928,1000
176,"[641, 658, 711, 714, 653, 657, 666]",995,1000
177,"[705, 691, 642, 675, 680]",983,1000
178,"[659, 669, 677]",888,1000
179,"[672, 703, 689, 693, 681]",952,1000
180,"[700, 676, 707, 682, 660, 728, 718, 753]",888,1000
181,"[695, 699, 694, 698]",778,1000
182,"[720, 701]",917,1000
183,"[661, 696, 687, 697, 685, 712]",860,1000
184,"[692, 662, 735, 678]",884,1000
185,"[684, 721, 717, 754, 655]",819,1000
186,"[726, 719, 724]",634,1000
187,"[725, 730, 722, 706]",877,1000
188,"[755, 737, 727, 739, 745]",832,1000
189,"[733, 757, 741]",782,1000
190,"[743, 738]",771,1000
191,"[704, 742, 729]",964,1000
192,"[770, 763, 667, 765]",831,1000
