Station_ID,Tasks,Load,Capacity
1,"[17, 14]",670,1000
2,"[15, 24, 7, 12]",966,1000
3,"[22, 2, 18, 27, 9]",991,1000
4,"[11, 10, 20, 6]",753,1000
5,"[1, 40, 8, 28, 16]",971,1000
6,"[5, 32, 33, 38]",978,1000
7,"[36, 13, 34]",903,1000
8,"[3, 25, 43, 53]",800,1000
9,"[55, 51, 4]",953,1000
10,"[30, 41, 39]",681,1000
11,"[60, 21, 73]",992,1000
12,"[31, 66, 56, 74]",878,1000
13,"[19, 26, 49, 61, 52]",979,1000
14,"[93, 59, 76]",850,1000
15,"[106, 29, 65, 92]",944,1000
16,"[37, 35, 80, 57, 117, 50]",957,1000
17,"[48, 129, 75, 88, 54]",975,1000
18,"[132, 105, 64, 67, 23]",948,1000
19,"[70, 130]",834,1000
20,"[47, 101, 45, 86]",956,1000
21,"[44, 58, 85, 127, 121]",723,1000
22,"[91, 69, 142, 46]",990,1000
23,"[77, 82]",717,1000
24,"[99, 71, 42, 133]",862,1000
25,[87],524,1000
26,"[110, 150, 78, 178, 63]",829,1000
27,"[198, 154, 94]",860,1000
28,"[102, 219, 115, 95, 62]",980,1000
29,"[68, 146, 98, 108]",990,1000
30,"[81, 72]",720,1000
31,"[128, 118, 89, 160]",859,1000
32,"[114, 135, 151, 79]",778,1000
33,"[174, 213, 119, 104, 111, 84, 113]",946,1000
34,"[100, 148, 107]",868,1000
35,"[136, 173, 83, 245, 190]",970,1000
36,"[90, 97, 223, 166]",907,1000
37,"[123, 109, 152]",913,1000
38,"[155, 112, 126, 141, 124]",978,1000
39,"[149, 167, 172, 170]",754,1000
40,"[189, 199]",725,1000
41,"[221, 242, 239]",951,1000
42,"[131, 145, 183, 122, 96]",986,1000
43,"[137, 138, 216]",594,1000
44,"[116, 139]",944,1000
45,"[257, 162, 144, 134, 103]",988,1000
46,"[159, 161, 182, 120, 222]",881,1000
47,"[157, 169, 140, 156, 215]",992,1000
48,"[153, 179, 165, 147]",930,1000
49,"[185, 176, 261]",755,1000
50,"[196, 164, 143]",957,1000
51,"[171, 180, 201, 163, 200]",975,1000
52,"[193, 158, 195]",867,1000
53,"[203, 177, 224, 246]",817,1000
54,"[188, 181, 125, 247]",957,1000
55,"[175, 252, 197, 184]",873,1000
56,"[187, 192, 202, 272, 214, 212]",760,1000
57,"[229, 168, 204, 186, 191]",996,1000
58,"[218, 232, 194, 236, 254, 241]",790,1000
59,"[210, 233, 260, 280, 226, 209, 234]",963,1000
60,"[238, 230]",773,1000
61,"[256, 228]",894,1000
62,[208],519,1000
63,"[227, 231, 220]",921,1000
64,"[262, 235, 248, 217]",893,1000
65,"[211, 225, 265, 268, 205]",936,1000
66,"[294, 237, 207, 240]",943,1000
67,"[275, 206, 312, 274, 306]",846,1000
68,"[253, 279, 249]",821,1000
69,"[290, 309, 243, 244]",986,1000
70,"[287, 255, 271]",946,1000
71,"[267, 273]",985,1000
72,"[264, 300, 305, 311]",954,1000
73,"[284, 250, 295, 259]",884,1000
74,"[266, 288, 330, 251]",871,1000
75,"[258, 323]",846,1000
76,"[333, 277, 354, 282]",940,1000
77,"[270, 365, 297, 341]",941,1000
78,"[315, 276, 372, 278]",945,1000
79,"[263, 318, 308, 303]",712,1000
80,"[299, 326]",780,1000
81,"[316, 293, 343]",716,1000
82,"[348, 296, 381]",759,1000
83,"[334, 283, 317, 289, 336, 368]",683,1000
84,"[286, 281, 269, 291]",989,1000
85,"[350, 292, 307, 405]",940,1000
86,"[329, 374, 335, 328, 382]",976,1000
87,"[337, 298, 340]",886,1000
88,"[338, 310, 395]",937,1000
89,"[319, 353]",879,1000
90,"[396, 320, 403, 285]",974,1000
91,"[332, 360]",839,1000
92,"[371, 358, 345, 387, 366, 394]",969,1000
93,"[384, 383, 301]",820,1000
94,"[361, 356, 352]",881,1000
95,"[389, 355, 406]",838,1000
96,"[304, 351]",938,1000
97,"[359, 357, 324, 346, 390, 313, 376]",791,1000
98,"[362, 344, 327, 302]",875,1000
99,"[433, 409, 370]",933,1000
100,"[321, 412, 331, 314, 369]",806,1000
101,"[410, 349, 342, 397]",937,1000
102,"[392, 388, 379, 408]",758,1000
103,"[430, 411, 391, 424]",970,1000
104,"[339, 325]",672,1000
105,"[377, 322, 373, 378, 347]",914,1000
106,"[363, 444, 375, 418, 425]",940,1000
107,"[441, 398, 364, 380]",838,1000
108,"[404, 367, 407]",591,1000
109,"[385, 401, 393, 400]",891,1000
110,"[399, 428, 386]",779,1000
111,"[413, 420, 451]",956,1000
112,"[456, 432, 460, 429]",994,1000
113,"[417, 426, 422, 446, 435, 445]",879,1000
114,"[415, 438, 443]",965,1000
115,"[463, 431, 475, 462, 473]",934,1000
116,"[450, 455, 447]",732,1000
117,"[457, 458, 467]",952,1000
118,"[489, 402, 464]",769,1000
119,"[421, 465, 472, 423, 468]",806,1000
120,"[427, 485, 449]",992,1000
121,"[484, 440, 416, 479]",864,1000
122,"[414, 419, 452, 477]",899,1000
123,"[481, 476, 437, 482, 470]",724,1000
124,"[493, 436, 471, 466, 500, 461]",976,1000
125,"[480, 506, 439, 453, 490]",914,1000
126,"[487, 504, 510]",997,1000
127,"[499, 518, 529, 503, 535]",948,1000
128,[560],529,1000
129,"[521, 513, 491, 523, 544]",889,1000
130,"[469, 505, 533]",876,1000
131,"[486, 492]",783,1000
132,"[509, 488, 557, 494]",860,1000
133,"[497, 545, 434, 508, 442, 563]",977,1000
134,"[546, 511, 496]",609,1000
135,"[539, 448, 520, 558]",644,1000
136,"[483, 454]",951,1000
137,"[577, 502, 561]",822,1000
138,"[548, 556, 517, 570]",951,1000
139,"[586, 501, 498, 522, 567]",934,1000
140,"[516, 459, 526]",956,1000
141,"[568, 528, 478]",834,1000
142,"[547, 587, 554]",998,1000
143,"[519, 553, 537]",844,1000
144,"[524, 474, 571, 515, 580]",968,1000
145,"[512, 540, 495, 542]",963,1000
146,"[543, 530, 566, 572]",965,1000
147,"[573, 569, 507, 606]",926,1000
148,"[579, 589, 588]",832,1000
149,"[514, 525, 534, 590, 532]",978,1000
150,"[592, 531, 559, 555]",873,1000
151,"[611, 552, 597]",932,1000
152,"[550, 609, 536, 601, 627]",944,1000
153,"[549, 646, 616, 608, 632]",878,1000
154,"[619, 647, 605]",590,1000
155,"[659, 664]",996,1000
156,"[562, 625, 679, 639, 598, 650]",936,1000
157,"[575, 704, 649, 574]",882,1000
158,"[538, 666, 527, 564]",819,1000
159,"[630, 638, 578, 624]",935,1000
160,"[593, 623, 705, 655, 615]",617,1000
161,"[641, 662, 631, 636]",942,1000
162,"[654, 660, 635, 656]",926,1000
163,"[675, 697, 695, 620, 541]",995,1000
164,"[678, 642, 591, 637]",583,1000
165,"[551, 565]",858,1000
166,"[674, 684, 691]",798,1000
167,"[667, 690, 576]",924,1000
168,"[688, 652, 658]",972,1000
169,"[581, 693, 594, 719]",870,1000
170,"[692, 583, 599, 582, 696, 689, 602, 653]",984,1000
171,"[596, 681, 668, 585, 584]",759,1000
172,"[607, 677, 610, 698]",995,1000
173,"[600, 721]",861,1000
174,[612],467,1000
175,"[725, 702]",852,1000
176,"[617, 622, 687, 633, 604, 644, 595, 726, 613]",993,1000
177,"[618, 741, 685]",910,1000
178,"[643, 760, 663, 626, 711]",1000,1000
179,"[657, 621, 645]",522,1000
180,"[661, 714, 713]",720,1000
181,"[628, 603]",939,1000
182,"[709, 676, 710, 715, 739, 737]",983,1000
183,"[634, 707, 708]",870,1000
184,"[717, 733, 716, 735]",886,1000
185,"[706, 629, 728, 665, 699]",908,1000
186,"[738, 682, 752, 754]",988,1000
187,"[703, 712]",583,1000
188,[648],469,1000
