Station_ID,Tasks,Load,Capacity
1,"[20, 19]",899,1000
2,[33],499,1000
3,[41],522,1000
4,[14],766,1000
5,"[12, 22]",966,1000
6,[34],813,1000
7,[60],651,1000
8,[63],624,1000
9,"[30, 13]",909,1000
10,"[9, 6]",728,1000
11,"[7, 32]",829,1000
12,[50],624,1000
13,"[39, 10]",878,1000
14,"[42, 74]",955,1000
15,"[23, 3]",896,1000
16,"[15, 1]",936,1000
17,"[5, 11]",844,1000
18,[31],725,1000
19,"[57, 26]",893,1000
20,[18],801,1000
21,"[78, 16]",782,1000
22,[29],665,1000
23,"[66, 17]",881,1000
24,"[36, 59]",506,1000
25,[73],616,1000
26,"[55, 72]",893,1000
27,[24],537,1000
28,[51],611,1000
29,[37],555,1000
30,[27],600,1000
31,[54],551,1000
32,[84],737,1000
33,"[4, 64]",947,1000
34,"[75, 25]",994,1000
35,"[2, 35]",728,1000
36,"[87, 98]",881,1000
37,[38],730,1000
38,"[97, 62]",917,1000
39,[40],706,1000
40,"[53, 104]",976,1000
41,[8],581,1000
42,[58],459,1000
43,[52],642,1000
44,[28],534,1000
45,[82],521,1000
46,[90],652,1000
47,[21],644,1000
48,"[49, 81]",855,1000
49,[71],481,1000
50,"[43, 85]",934,1000
51,"[80, 95]",903,1000
52,[101],523,1000
53,"[114, 45]",891,1000
54,[92],551,1000
55,[48],540,1000
56,[94],553,1000
57,[77],693,1000
58,[91],679,1000
59,[113],596,1000
60,"[46, 118]",930,1000
61,[44],572,1000
62,[79],664,1000
63,[89],591,1000
64,[120],536,1000
65,[102],619,1000
66,"[56, 110]",877,1000
67,[105],579,1000
68,"[129, 76]",997,1000
69,"[160, 107]",966,1000
70,"[67, 115]",996,1000
71,[121],448,1000
72,[100],719,1000
73,"[132, 125]",901,1000
74,"[128, 139]",843,1000
75,[119],534,1000
76,[123],495,1000
77,"[152, 134]",931,1000
78,"[61, 130]",981,1000
79,[65],642,1000
80,[47],595,1000
81,"[154, 69]",942,1000
82,[158],590,1000
83,[138],717,1000
84,"[153, 88]",756,1000
85,"[145, 70]",794,1000
86,[172],783,1000
87,[143],487,1000
88,"[161, 166]",959,1000
89,"[99, 111]",975,1000
90,[68],580,1000
91,[116],537,1000
92,[103],722,1000
93,"[86, 146]",791,1000
94,[112],690,1000
95,"[131, 127]",865,1000
96,"[122, 141]",976,1000
97,[83],366,1000
98,[201],814,1000
99,"[136, 156]",834,1000
100,"[174, 147]",975,1000
101,[151],458,1000
102,[140],595,1000
103,"[167, 93]",960,1000
104,"[109, 149]",958,1000
105,[106],555,1000
106,[177],751,1000
107,[170],420,1000
108,[144],591,1000
109,[164],653,1000
110,[150],697,1000
111,"[202, 179]",892,1000
112,[96],639,1000
113,"[155, 108]",842,1000
114,"[176, 175]",725,1000
115,[205],476,1000
116,[169],615,1000
117,[197],428,1000
118,[196],596,1000
119,[182],487,1000
120,[178],627,1000
121,"[193, 126]",838,1000
122,[117],570,1000
123,"[157, 124]",904,1000
124,[159],716,1000
125,"[148, 173]",843,1000
126,"[137, 191]",707,1000
127,"[133, 171]",974,1000
128,[162],547,1000
129,"[200, 195]",916,1000
130,[194],449,1000
131,"[135, 181]",979,1000
132,[183],580,1000
133,"[218, 165]",878,1000
134,"[224, 180]",968,1000
135,[213],404,1000
136,[204],656,1000
137,"[214, 220]",992,1000
138,"[203, 163]",811,1000
139,"[142, 199]",880,1000
140,"[198, 225]",970,1000
141,[216],733,1000
142,[187],453,1000
143,[206],633,1000
144,"[186, 184]",917,1000
145,[234],746,1000
146,"[235, 223]",835,1000
147,"[228, 192]",910,1000
148,"[239, 190]",915,1000
149,[217],558,1000
150,[185],537,1000
151,[168],576,1000
152,"[219, 232]",982,1000
153,"[209, 189]",984,1000
154,"[215, 243]",839,1000
155,[238],712,1000
156,[211],677,1000
157,[236],468,1000
158,[208],551,1000
159,[249],532,1000
160,[248],495,1000
161,[222],832,1000
162,"[231, 286]",928,1000
163,[227],522,1000
164,[251],529,1000
165,[221],694,1000
166,[188],696,1000
167,"[241, 240]",867,1000
168,"[246, 253]",925,1000
169,[230],570,1000
170,[285],538,1000
171,"[259, 207]",1000,1000
172,"[237, 265, 258]",992,1000
173,"[229, 242]",993,1000
174,"[260, 261]",780,1000
175,[244],631,1000
176,[233],618,1000
177,[262],564,1000
178,"[267, 263]",944,1000
179,"[252, 255]",984,1000
180,"[254, 274]",977,1000
181,[245],621,1000
182,[282],589,1000
183,"[283, 264]",777,1000
184,"[287, 250]",923,1000
185,"[210, 272]",866,1000
186,"[280, 296]",888,1000
187,"[289, 276]",982,1000
188,"[288, 256]",924,1000
189,"[266, 278]",865,1000
190,"[277, 269]",968,1000
191,"[293, 303]",816,1000
192,"[318, 321]",941,1000
193,[307],728,1000
194,[270],529,1000
195,[268],673,1000
196,[301],618,1000
197,[247],594,1000
198,[284],596,1000
199,"[257, 292]",914,1000
200,"[290, 271]",839,1000
201,[300],674,1000
202,[304],498,1000
203,[314],516,1000
204,[306],621,1000
205,[316],551,1000
206,[308],649,1000
207,"[279, 298]",921,1000
208,"[291, 309]",830,1000
209,"[275, 337]",955,1000
210,[334],543,1000
211,"[295, 331]",880,1000
212,"[297, 323]",789,1000
213,"[281, 351]",854,1000
214,[212],676,1000
215,"[310, 299]",729,1000
216,"[324, 339]",995,1000
217,"[322, 317]",955,1000
218,[341],766,1000
219,[312],833,1000
220,"[367, 372]",964,1000
221,"[335, 273]",730,1000
222,"[361, 325]",806,1000
223,"[357, 343]",868,1000
224,[313],823,1000
225,"[381, 346]",863,1000
226,"[330, 390]",791,1000
227,[338],732,1000
228,"[302, 387]",891,1000
229,[342],693,1000
230,"[348, 336]",631,1000
231,[344],605,1000
232,[332],606,1000
233,"[294, 305]",930,1000
234,"[363, 408]",726,1000
235,[226],603,1000
236,[352],402,1000
237,"[355, 340]",959,1000
238,[349],675,1000
239,[320],446,1000
240,[360],734,1000
241,"[369, 405]",964,1000
242,"[311, 396]",818,1000
243,[319],545,1000
244,[403],730,1000
245,[428],430,1000
246,[424],591,1000
247,[391],587,1000
248,[402],590,1000
249,[370],686,1000
250,[354],651,1000
251,"[327, 425]",890,1000
252,[329],602,1000
253,[395],463,1000
254,[365],746,1000
255,[328],602,1000
256,"[430, 416]",851,1000
257,"[378, 358]",845,1000
258,[411],528,1000
259,"[450, 444]",961,1000
260,"[452, 376]",836,1000
261,[326],635,1000
262,[373],629,1000
263,"[353, 471]",740,1000
264,"[389, 364]",775,1000
265,"[366, 457]",974,1000
266,[374],399,1000
267,[377],604,1000
268,[345],675,1000
269,"[467, 382]",829,1000
270,[453],451,1000
271,[371],551,1000
272,"[449, 380]",940,1000
273,"[386, 356]",984,1000
274,[388],407,1000
275,[409],822,1000
276,"[385, 383]",788,1000
277,[401],467,1000
278,"[399, 384]",906,1000
279,"[398, 460]",960,1000
280,[392],519,1000
281,"[407, 466]",989,1000
282,"[333, 400]",946,1000
283,"[478, 475]",744,1000
284,[406],494,1000
285,[350],618,1000
286,"[422, 394]",949,1000
287,"[413, 419]",838,1000
288,[447],660,1000
289,"[431, 359]",878,1000
290,[415],798,1000
291,[412],590,1000
292,[435],694,1000
293,"[418, 393]",809,1000
294,[446],524,1000
295,[421],657,1000
296,"[474, 347]",1000,1000
297,"[434, 420]",971,1000
298,"[445, 441]",821,1000
299,"[468, 492]",808,1000
300,"[375, 423]",968,1000
301,"[426, 464]",921,1000
302,[443],805,1000
303,"[433, 458]",854,1000
304,"[379, 469]",765,1000
305,"[429, 473]",938,1000
306,"[481, 477]",802,1000
307,"[368, 480]",836,1000
308,"[440, 437]",905,1000
309,"[454, 495]",966,1000
310,[479],690,1000
311,"[462, 459]",979,1000
312,"[417, 432]",933,1000
313,[427],561,1000
314,"[518, 397]",875,1000
315,"[476, 463]",976,1000
316,"[483, 456]",921,1000
317,"[485, 442]",864,1000
318,[438],627,1000
319,[484],560,1000
320,"[490, 451]",829,1000
321,[461],601,1000
322,[439],632,1000
323,[491],638,1000
324,[448],557,1000
325,[414],511,1000
326,[497],632,1000
327,[489],572,1000
328,"[486, 362]",602,1000
329,[482],430,1000
330,[436],709,1000
331,[404],625,1000
332,[472],491,1000
333,[315],708,1000
334,[494],517,1000
335,[505],557,1000
336,[465],570,1000
337,[512],447,1000
338,[470],624,1000
339,[487],753,1000
340,"[455, 511]",903,1000
341,[531],584,1000
342,[410],446,1000
343,[500],573,1000
344,"[507, 532]",899,1000
345,"[514, 496]",777,1000
346,[498],736,1000
347,"[504, 503]",689,1000
348,[508],423,1000
349,[535],775,1000
350,"[542, 506]",981,1000
351,[488],651,1000
352,"[499, 521]",953,1000
353,"[517, 509]",776,1000
354,"[513, 519]",913,1000
355,"[534, 493]",917,1000
356,"[545, 533]",960,1000
357,[501],619,1000
358,[550],456,1000
359,[538],731,1000
360,"[516, 510]",949,1000
361,"[551, 544]",824,1000
362,[520],626,1000
363,[502],517,1000
364,[525],537,1000
365,[536],525,1000
366,[530],700,1000
367,[564],614,1000
368,[549],432,1000
