Station_ID,Tasks,Load,Capacity
1,"[14, 2, 16, 20, 1, 10]",960,1000
2,"[13, 21, 4, 11, 5, 43, 9]",941,1000
3,"[22, 18, 15, 47, 23]",894,1000
4,"[30, 6, 7, 29, 31, 12]",995,1000
5,"[37, 42, 17, 40, 36, 26]",863,1000
6,"[3, 28, 48, 19, 27, 45]",959,1000
7,"[64, 44, 24, 58, 51, 60, 92]",992,1000
8,"[49, 53, 39, 50, 34, 46, 65]",878,1000
9,"[73, 86, 52, 67, 79, 85, 107, 62]",987,1000
10,"[99, 97, 35, 33, 63, 75, 104]",950,1000
11,"[111, 32, 8, 69, 71, 59]",803,1000
12,"[70, 78, 61, 41, 90, 113]",965,1000
13,"[112, 25, 54, 72, 83, 76]",943,1000
14,"[87, 57, 55, 81, 38, 115, 77, 88, 56]",998,1000
15,"[109, 133, 98, 82, 91, 119, 132, 68, 138]",969,1000
16,"[101, 102, 96, 134, 150]",989,1000
17,"[100, 95, 117, 84, 123, 135]",976,1000
18,"[120, 157, 89, 94, 103, 141, 116, 122, 80]",960,1000
19,"[142, 108, 140, 118, 146, 106, 154, 145, 155]",968,1000
20,"[128, 114, 143, 125, 105, 129, 149]",898,1000
21,"[74, 162, 131, 130, 137]",920,1000
22,"[144, 170, 178, 93, 158, 185, 151]",906,1000
23,"[176, 121, 184, 126, 110]",920,1000
24,"[124, 66, 196, 215, 211]",966,1000
25,"[169, 147, 152, 175, 195]",865,1000
26,"[231, 136, 258, 204, 127, 153, 139, 168]",924,1000
27,"[212, 156, 174, 201, 213]",915,1000
28,"[148, 171, 167, 165, 163, 177, 160]",964,1000
29,"[202, 179, 189, 209, 200]",996,1000
30,"[246, 217, 180, 172, 219, 166, 193, 230]",921,1000
31,"[218, 271, 188, 181, 216, 164, 239, 235]",847,1000
32,"[214, 187, 182, 186]",795,1000
33,"[207, 259, 249, 203]",867,1000
34,"[236, 194, 223, 161, 222]",884,1000
35,"[252, 228, 240, 237, 210, 199, 205]",841,1000
36,"[191, 225, 232, 238, 192, 221]",941,1000
37,"[173, 254, 248, 262, 247, 198, 197]",956,1000
38,"[257, 183, 208, 250, 283, 229, 227, 234, 220]",934,1000
39,"[295, 206, 243, 260, 294, 226, 224]",969,1000
40,"[251, 300, 278, 245, 190, 242, 241]",927,1000
41,"[266, 233, 274, 276, 277]",899,1000
42,"[267, 264, 269, 279, 159]",923,1000
43,"[261, 256, 273, 288, 272, 275]",959,1000
44,"[263, 255, 287, 302, 293, 253]",940,1000
45,"[280, 289, 281, 305, 270, 296, 244]",862,1000
46,"[326, 265, 301, 307, 306, 311, 344]",906,1000
47,"[304, 310, 337, 315, 319, 282, 313, 320]",952,1000
48,"[284, 334, 321, 329, 348, 286, 369]",943,1000
49,"[342, 324, 316, 292, 368, 363, 309, 312]",960,1000
50,"[303, 268, 308, 370, 340, 347, 349]",893,1000
51,"[290, 333, 364, 345, 390]",897,1000
52,"[350, 346, 318, 330, 359, 403]",917,1000
53,"[299, 291, 366, 331, 332, 335]",965,1000
54,"[361, 358, 336, 385, 314, 298, 317, 372]",878,1000
55,"[338, 379, 322, 378, 285, 323]",990,1000
56,"[325, 377, 327, 328, 407, 360]",872,1000
57,"[343, 424, 386, 400, 356, 339]",910,1000
58,"[357, 352, 392, 380, 375, 382, 410]",909,1000
59,"[399, 376, 381, 414, 383, 402, 341]",742,1000
60,"[423, 355, 387, 297, 419, 395]",935,1000
61,"[354, 417, 367, 415, 353, 374]",991,1000
62,"[396, 421, 365, 351, 391, 393, 413, 425, 373]",985,1000
63,"[362, 397, 431, 456]",927,1000
64,"[394, 447, 435, 418, 388, 451, 439]",948,1000
65,"[422, 389, 455, 412, 434]",909,1000
66,"[371, 416, 411, 460, 430, 401, 384, 409]",938,1000
67,"[420, 398, 445, 444, 404, 408]",936,1000
68,"[427, 487, 429, 465, 446, 406, 486, 458, 448]",994,1000
69,"[461, 476, 440, 459, 464, 437, 449, 405]",994,1000
70,"[432, 457, 485, 467, 433, 463, 466]",920,1000
71,"[453, 475, 443, 481, 502, 479, 473]",753,1000
72,"[478, 426, 469, 498, 442, 436, 483]",979,1000
73,"[507, 428, 441, 471, 480, 495, 489]",991,1000
74,"[499, 490, 470, 484, 523, 450]",944,1000
75,"[526, 510, 468, 494, 515, 497]",895,1000
76,"[506, 491, 452, 462, 525]",841,1000
77,"[482, 531, 511, 488, 534, 438, 505, 512, 492]",960,1000
78,"[527, 509, 529, 521, 454]",987,1000
79,"[474, 513, 553, 536, 493, 496, 519, 537, 554]",919,1000
80,"[543, 517, 552, 472, 530]",859,1000
81,"[500, 548, 501, 546, 550, 503, 562, 563, 556]",995,1000
82,"[580, 520, 565, 514, 541, 583, 576]",977,1000
83,"[569, 568, 508, 477, 540]",970,1000
84,"[575, 577, 598, 582, 535, 528, 578]",980,1000
85,"[594, 518, 564, 538, 595]",917,1000
86,"[566, 589, 571, 588, 551, 522, 625]",991,1000
87,"[545, 593, 544, 560, 533, 524, 587]",948,1000
88,"[561, 608, 559, 570, 597, 572, 555]",956,1000
89,"[591, 584, 581, 606, 592]",954,1000
90,"[627, 601, 547, 542, 504, 621, 573]",998,1000
91,"[604, 603, 579, 516, 631]",908,1000
92,"[539, 636, 626, 558, 586, 600, 567]",877,1000
93,"[622, 557, 605, 634, 599]",994,1000
94,"[610, 574, 585, 632, 609]",970,1000
95,"[612, 618, 629, 648]",894,1000
96,"[628, 590, 532, 623, 602, 607]",858,1000
97,"[549, 611, 619, 644, 642, 596]",855,1000
98,"[654, 633, 630, 637, 620, 616, 641]",961,1000
99,"[643, 650, 624, 614, 683, 645]",937,1000
100,"[669, 615, 647, 635, 617, 659, 665]",825,1000
101,"[638, 651, 666, 679, 639, 664, 663]",916,1000
102,"[640, 656, 684, 662, 695, 658, 720]",956,1000
103,"[655, 661, 649, 672, 657, 703]",936,1000
104,"[681, 613, 646, 692, 671, 674, 676, 693]",921,1000
105,"[689, 685, 711, 721, 722, 707]",999,1000
106,"[705, 667, 712, 709, 691, 710]",937,1000
107,"[673, 713, 715, 697, 708, 706, 698]",944,1000
108,"[730, 724, 731, 729, 735]",887,1000
109,"[750, 653, 668, 652, 677, 719, 716]",933,1000
110,"[682, 696, 678, 660, 687, 680, 742]",910,1000
111,"[702, 690, 700, 752, 686, 699, 744]",943,1000
112,"[765, 701, 746, 688, 728, 694, 670, 718, 758]",953,1000
113,"[726, 760, 725, 749, 717, 768, 773]",947,1000
114,"[738, 781, 745, 675, 740, 739]",897,1000
115,"[737, 759, 778, 774, 771, 747]",933,1000
116,"[766, 783, 799, 741, 753]",945,1000
117,"[780, 762, 784, 704, 714]",926,1000
118,"[727, 734, 733, 756, 723, 795, 732]",863,1000
119,"[751, 736, 772, 743, 755, 782]",895,1000
120,"[791, 763, 754, 785, 757]",933,1000
121,"[788, 797, 777, 761, 748, 779, 786]",970,1000
122,"[764, 776, 812, 793, 775, 804, 824, 831]",899,1000
123,"[770, 789, 808, 800, 822, 767, 806, 794]",900,1000
124,"[849, 819, 787, 796, 798, 790, 810]",955,1000
125,"[805, 802, 807, 839, 813, 826]",942,1000
126,"[828, 853, 809, 811, 820, 852, 848, 859, 816, 854]",874,1000
127,"[855, 856, 875, 869]",819,1000
128,"[814, 883, 827, 832, 845, 864]",948,1000
129,"[825, 885, 846, 851, 862, 881, 863, 840]",952,1000
130,"[866, 769, 792, 830, 817, 867, 838, 874, 801]",900,1000
131,"[818, 833, 841, 829, 873, 844, 870]",944,1000
132,"[898, 836, 892, 837, 902, 857, 887, 928, 912]",959,1000
133,"[886, 823, 909, 893, 815, 908, 835, 834, 907, 924]",997,1000
