Station_ID,Tasks,Load,Capacity
1,[3],534,1000
2,[23],778,1000
3,[22],546,1000
4,[11],518,1000
5,[18],511,1000
6,[25],555,1000
7,[10],465,1000
8,[12],578,1000
9,[15],508,1000
10,"[28, 29]",971,1000
11,"[31, 26]",861,1000
12,"[19, 27]",843,1000
13,[8],615,1000
14,[17],468,1000
15,"[42, 4]",986,1000
16,[38],594,1000
17,[48],505,1000
18,[33],605,1000
19,[24],614,1000
20,[6],530,1000
21,[35],632,1000
22,[5],532,1000
23,[44],571,1000
24,"[32, 49]",817,1000
25,"[39, 46]",725,1000
26,"[20, 16]",964,1000
27,"[9, 34]",957,1000
28,[1],565,1000
29,"[21, 14]",846,1000
30,[47],578,1000
31,"[13, 43]",987,1000
32,[41],639,1000
33,[2],557,1000
34,"[40, 58]",984,1000
35,"[69, 45]",880,1000
36,[71],589,1000
37,[67],497,1000
38,[36],627,1000
39,[7],534,1000
40,[72],604,1000
41,[74],591,1000
42,[61],511,1000
43,[30],593,1000
44,[73],640,1000
45,[63],547,1000
46,[60],572,1000
47,[37],660,1000
48,"[66, 54]",904,1000
49,"[51, 53]",665,1000
50,[50],805,1000
51,[55],745,1000
52,[57],549,1000
53,"[65, 59]",994,1000
54,"[56, 86]",753,1000
55,[75],623,1000
56,[107],502,1000
57,[70],754,1000
58,"[92, 82]",948,1000
59,"[112, 79]",882,1000
60,[133],452,1000
61,[64],624,1000
62,[102],499,1000
63,[76],668,1000
64,[95],511,1000
65,[129],538,1000
66,"[80, 84]",919,1000
67,[101],677,1000
68,[89],608,1000
69,[98],585,1000
70,"[68, 110]",798,1000
71,"[78, 106]",935,1000
72,"[91, 97]",719,1000
73,"[62, 77]",861,1000
74,[103],504,1000
75,[81],702,1000
76,[88],619,1000
77,"[100, 83]",818,1000
78,"[52, 85]",979,1000
79,"[149, 93]",915,1000
80,[90],644,1000
81,[87],502,1000
82,"[99, 125]",965,1000
83,"[130, 136]",941,1000
84,"[121, 111]",952,1000
85,[114],519,1000
86,"[123, 144]",850,1000
87,"[124, 105]",747,1000
88,"[113, 120]",904,1000
89,"[117, 115]",915,1000
90,"[122, 118]",990,1000
91,"[155, 174]",964,1000
92,[131],452,1000
93,[156],629,1000
94,[189],571,1000
95,[139],595,1000
96,[143],559,1000
97,[96],536,1000
98,[116],716,1000
99,[193],555,1000
100,[104],713,1000
101,"[119, 209]",872,1000
102,"[127, 231]",909,1000
103,"[147, 108]",955,1000
104,"[163, 148]",778,1000
105,"[227, 194]",852,1000
106,"[142, 109]",987,1000
107,"[137, 162]",901,1000
108,"[134, 167]",916,1000
109,[135],585,1000
110,[200],715,1000
111,[192],552,1000
112,[153],531,1000
113,[257],538,1000
114,[164],521,1000
115,"[195, 128]",922,1000
116,"[138, 161]",944,1000
117,[132],600,1000
118,[176],547,1000
119,[159],547,1000
120,"[145, 190]",911,1000
121,[160],643,1000
122,[94],738,1000
123,[152],674,1000
124,[157],496,1000
125,[202],699,1000
126,"[169, 158]",870,1000
127,[196],570,1000
128,[126],621,1000
129,[184],529,1000
130,[168],569,1000
131,[180],605,1000
132,[183],477,1000
133,"[141, 179]",949,1000
134,"[204, 146]",877,1000
135,[151],539,1000
136,[154],665,1000
137,[203],527,1000
138,"[191, 173]",803,1000
139,[140],648,1000
140,[206],543,1000
141,[165],797,1000
142,[166],452,1000
143,[186],578,1000
144,[226],550,1000
145,[212],531,1000
146,[178],518,1000
147,[207],485,1000
148,"[171, 175]",986,1000
149,[181],606,1000
150,[170],491,1000
151,[150],536,1000
152,"[232, 172]",997,1000
153,[210],646,1000
154,"[235, 242]",996,1000
155,[224],571,1000
156,[205],538,1000
157,[201],635,1000
158,[256],761,1000
159,"[233, 274]",905,1000
160,[234],430,1000
161,[211],601,1000
162,[182],603,1000
163,"[245, 187]",972,1000
164,"[293, 287]",959,1000
165,"[288, 185]",915,1000
166,"[197, 244]",829,1000
167,"[251, 249]",864,1000
168,"[272, 248]",864,1000
169,[229],585,1000
170,[188],493,1000
171,"[268, 177]",915,1000
172,"[199, 208]",919,1000
173,[223],557,1000
174,[198],651,1000
175,[240],707,1000
176,[219],520,1000
177,"[285, 275]",949,1000
178,"[237, 228]",957,1000
179,[243],630,1000
180,"[214, 217]",894,1000
181,[238],741,1000
182,[221],611,1000
183,"[220, 247]",809,1000
184,[246],533,1000
185,[261],729,1000
186,[271],861,1000
187,[284],548,1000
188,"[276, 241]",905,1000
189,"[273, 225]",956,1000
190,[215],526,1000
191,[286],629,1000
192,[292],600,1000
193,"[309, 239]",964,1000
194,"[263, 213]",856,1000
195,[255],527,1000
196,[270],644,1000
197,[216],663,1000
198,"[260, 277]",992,1000
199,"[269, 267]",754,1000
200,[283],510,1000
201,"[290, 253]",957,1000
202,[252],488,1000
203,[254],641,1000
204,"[250, 282]",877,1000
205,"[295, 322]",926,1000
206,[230],505,1000
207,"[306, 302]",874,1000
208,[336],638,1000
209,[311],512,1000
210,[324],603,1000
211,"[330, 266]",929,1000
212,"[341, 300]",996,1000
213,[297],520,1000
214,[296],585,1000
215,[335],769,1000
216,[315],656,1000
217,"[312, 358]",933,1000
218,"[363, 327]",980,1000
219,[259],639,1000
220,"[367, 342]",942,1000
221,"[334, 370]",957,1000
222,[346],365,1000
223,[343],739,1000
224,[222],641,1000
225,[329],688,1000
226,[362],652,1000
227,"[303, 316]",916,1000
228,[291],490,1000
229,[351],651,1000
230,[344],699,1000
231,"[218, 374]",752,1000
232,[265],625,1000
233,"[317, 350]",932,1000
234,"[323, 376]",971,1000
235,[353],613,1000
236,[369],603,1000
237,"[391, 345]",855,1000
238,"[236, 347]",872,1000
239,[386],568,1000
240,"[384, 262]",870,1000
241,[289],664,1000
242,"[321, 349]",971,1000
243,"[318, 352]",702,1000
244,"[403, 338]",944,1000
245,"[377, 281]",718,1000
246,"[320, 333]",742,1000
247,"[359, 280]",929,1000
248,"[278, 394]",956,1000
249,[308],513,1000
250,[325],648,1000
251,[378],435,1000
252,[400],642,1000
253,"[356, 368]",999,1000
254,[339],652,1000
255,"[373, 354]",802,1000
256,"[383, 399]",957,1000
257,[412],643,1000
258,"[360, 380]",985,1000
259,[418],460,1000
260,"[305, 326]",789,1000
261,[279],567,1000
262,"[410, 396]",901,1000
263,"[366, 385]",808,1000
264,[313],565,1000
265,"[422, 401]",982,1000
266,[407],513,1000
267,[355],776,1000
268,"[375, 439]",648,1000
269,[390],513,1000
270,[415],642,1000
271,[419],615,1000
272,[404],752,1000
273,"[421, 337]",949,1000
274,"[427, 408]",582,1000
275,[426],452,1000
276,[332],562,1000
277,[417],591,1000
278,[443],527,1000
279,[364],696,1000
280,"[420, 436]",980,1000
281,"[348, 258]",923,1000
282,"[437, 423]",912,1000
283,"[310, 414]",847,1000
284,[433],771,1000
285,[381],693,1000
286,"[440, 372]",790,1000
287,"[445, 430]",858,1000
288,[392],676,1000
289,[441],500,1000
290,[449],646,1000
291,[457],607,1000
292,"[299, 357]",930,1000
293,"[448, 435]",962,1000
294,"[438, 331]",945,1000
295,[442],541,1000
296,"[453, 424]",962,1000
297,"[431, 387]",934,1000
298,"[425, 304]",873,1000
299,"[379, 395]",706,1000
300,"[371, 397]",822,1000
301,[454],400,1000
302,[450],667,1000
303,[434],449,1000
304,[456],690,1000
305,[458],509,1000
306,"[382, 389]",1000,1000
307,[413],530,1000
308,[465],620,1000
309,[467],643,1000
310,[264],586,1000
311,[455],515,1000
312,[452],720,1000
313,"[471, 398]",984,1000
314,"[473, 463]",711,1000
315,[459],572,1000
316,"[461, 470]",946,1000
317,[491],789,1000
318,[409],413,1000
319,[487],613,1000
320,[475],638,1000
321,"[388, 405]",846,1000
322,"[502, 483]",864,1000
323,[493],622,1000
324,[469],580,1000
325,[429],623,1000
326,[446],674,1000
327,[447],614,1000
328,[294],545,1000
329,[464],604,1000
330,[432],433,1000
331,"[451, 460]",911,1000
332,[488],716,1000
333,"[482, 393]",791,1000
334,"[301, 498]",968,1000
335,[466],656,1000
336,"[506, 484]",956,1000
337,[514],573,1000
338,"[489, 411]",855,1000
339,"[478, 504]",912,1000
340,[319],586,1000
341,[476],471,1000
342,[462],597,1000
343,[494],536,1000
344,[468],553,1000
345,[307],628,1000
346,"[480, 516]",892,1000
347,[496],532,1000
348,"[503, 416]",954,1000
349,"[523, 511]",834,1000
350,"[340, 485]",903,1000
351,[530],441,1000
352,[507],565,1000
353,[512],697,1000
354,"[509, 517]",987,1000
355,[298],572,1000
356,[314],677,1000
357,"[490, 497]",873,1000
358,"[534, 528]",874,1000
359,[508],558,1000
360,[535],669,1000
361,"[563, 524]",860,1000
362,"[518, 532]",966,1000
363,[566],732,1000
364,[551],547,1000
365,[573],585,1000
366,[537],585,1000
367,[527],473,1000
368,[521],703,1000
369,[479],718,1000
370,"[529, 531]",884,1000
371,"[569, 481]",967,1000
372,"[538, 510]",957,1000
373,"[486, 552]",949,1000
374,"[492, 565]",961,1000
375,"[428, 553]",846,1000
376,[406],561,1000
377,[519],661,1000
378,[544],492,1000
379,[548],554,1000
380,[561],671,1000
381,[550],614,1000
382,[572],654,1000
383,"[568, 574]",932,1000
384,[557],558,1000
385,"[570, 500]",903,1000
386,[444],619,1000
387,"[567, 539]",902,1000
388,"[361, 499]",800,1000
389,"[365, 515]",939,1000
390,[581],756,1000
391,"[472, 546]",886,1000
392,[525],483,1000
393,"[505, 559]",999,1000
394,[578],596,1000
395,[328],516,1000
396,[543],511,1000
397,[562],682,1000
398,[560],757,1000
399,"[579, 582]",956,1000
400,[513],625,1000
401,"[477, 474]",805,1000
402,[540],508,1000
403,"[536, 495]",949,1000
404,[555],567,1000
405,[594],485,1000
406,[533],676,1000
407,"[615, 556]",896,1000
408,"[616, 588]",982,1000
409,[587],586,1000
410,[564],694,1000
411,[575],554,1000
412,"[642, 583]",894,1000
413,[617],615,1000
414,[554],708,1000
415,[576],576,1000
416,[596],594,1000
417,"[611, 592]",956,1000
418,"[545, 599]",844,1000
419,"[522, 601]",988,1000
420,[636],639,1000
421,[580],515,1000
422,[526],642,1000
423,[597],568,1000
424,[608],540,1000
425,[609],648,1000
426,[571],446,1000
427,[402],590,1000
428,"[558, 584]",925,1000
429,[549],535,1000
430,[618],546,1000
431,"[631, 639]",994,1000
432,"[641, 630]",977,1000
433,[591],753,1000
434,"[595, 666]",995,1000
435,"[638, 542]",816,1000
436,"[520, 632]",830,1000
437,"[620, 577]",844,1000
438,[541],598,1000
439,[590],537,1000
440,"[593, 604]",991,1000
441,"[602, 612]",882,1000
442,[600],415,1000
443,[613],616,1000
444,"[585, 610]",854,1000
445,[645],619,1000
446,"[626, 660]",884,1000
447,"[658, 643]",722,1000
448,[625],633,1000
449,[619],572,1000
450,"[501, 547]",964,1000
451,"[650, 664]",916,1000
452,[674],527,1000
453,"[637, 586]",902,1000
454,"[656, 589]",938,1000
455,[634],606,1000
456,"[646, 678]",966,1000
457,"[689, 598]",861,1000
458,[663],572,1000
459,"[672, 647]",960,1000
460,"[614, 661]",882,1000
461,"[623, 622]",878,1000
462,[624],714,1000
463,"[668, 701]",998,1000
464,[665],847,1000
465,[633],730,1000
466,"[675, 685]",779,1000
467,"[687, 680]",744,1000
468,"[708, 679]",940,1000
469,[621],730,1000
470,[671],428,1000
471,[652],593,1000
472,[607],719,1000
473,[629],626,1000
474,"[605, 683]",655,1000
475,"[606, 670]",915,1000
476,"[648, 654]",917,1000
477,[651],561,1000
478,[709],443,1000
479,"[677, 659]",990,1000
480,"[653, 603]",947,1000
481,"[722, 627]",918,1000
482,"[682, 706]",897,1000
483,"[707, 690]",910,1000
484,"[673, 721]",804,1000
485,"[635, 657]",969,1000
486,"[644, 681, 737]",997,1000
487,"[655, 692]",951,1000
488,[726],617,1000
489,[711],472,1000
490,[628],569,1000
491,[684],487,1000
492,[640],554,1000
493,"[669, 710]",997,1000
494,[662],531,1000
495,[694],487,1000
496,"[695, 699]",870,1000
497,"[649, 704]",801,1000
498,[712],597,1000
499,[688],584,1000
500,"[676, 730]",994,1000
501,[736],566,1000
502,[691],499,1000
503,[725],634,1000
504,[703],490,1000
505,[719],532,1000
506,[700],574,1000
507,"[728, 667]",864,1000
508,"[693, 715]",990,1000
509,"[747, 705]",960,1000
510,[724],584,1000
511,[727],695,1000
512,"[696, 697]",996,1000
513,[734],555,1000
514,"[716, 718]",908,1000
515,"[731, 698]",541,1000
516,"[745, 713]",971,1000
517,"[741, 739]",938,1000
518,[735],579,1000
519,"[738, 733]",974,1000
520,"[740, 717]",894,1000
521,[723],616,1000
522,[714],652,1000
523,[732],400,1000
524,[686],701,1000
525,"[744, 720]",950,1000
526,"[755, 751]",947,1000
527,[760],719,1000
528,[743],673,1000
529,"[753, 754]",954,1000
530,[746],430,1000
531,[756],632,1000
532,"[762, 761]",825,1000
533,"[775, 702]",974,1000
534,"[758, 788]",954,1000
535,"[759, 749]",781,1000
536,"[773, 770]",1000,1000
537,"[752, 774]",872,1000
538,[769],615,1000
539,[742],622,1000
540,"[729, 771]",895,1000
541,"[790, 748]",992,1000
542,[791],514,1000
543,"[757, 781]",905,1000
544,[750],602,1000
545,"[796, 767]",977,1000
546,"[785, 795]",940,1000
547,"[787, 783]",996,1000
548,[802],451,1000
549,[800],587,1000
550,[797],706,1000
551,"[764, 768]",854,1000
552,"[765, 766]",992,1000
553,[799],621,1000
554,"[818, 798]",969,1000
555,[778],639,1000
556,[836],505,1000
557,[763],608,1000
558,[772],727,1000
559,[837],443,1000
560,[835],603,1000
561,"[782, 779]",979,1000
562,[780],642,1000
563,"[777, 838]",793,1000
564,[776],379,1000
565,[793],708,1000
566,[831],539,1000
567,[794],577,1000
568,[813],670,1000
569,"[817, 812]",994,1000
570,"[815, 859]",856,1000
571,[848],686,1000
572,"[845, 784]",993,1000
573,[842],571,1000
574,[810],446,1000
575,[807],621,1000
576,[803],663,1000
577,"[839, 868]",896,1000
578,[819],615,1000
579,"[820, 814]",964,1000
580,[827],626,1000
581,"[792, 809]",868,1000
582,[834],565,1000
583,[884],582,1000
584,"[877, 804]",855,1000
585,"[821, 880]",848,1000
586,"[865, 854]",791,1000
587,"[891, 856]",920,1000
588,"[867, 822]",976,1000
589,"[878, 826]",718,1000
590,[862],572,1000
591,"[896, 908]",997,1000
592,"[895, 886]",945,1000
593,[883],645,1000
594,[893],575,1000
595,[905],638,1000
596,[850],606,1000
597,[858],745,1000
598,[917],761,1000
599,[879],373,1000
600,[885],699,1000
601,"[824, 816]",930,1000
602,"[786, 943]",997,1000
603,"[881, 903]",965,1000
604,[840],470,1000
605,[918],628,1000
606,"[897, 806]",951,1000
607,"[899, 914]",896,1000
608,"[901, 902]",943,1000
609,"[843, 921]",883,1000
610,[911],587,1000
611,"[830, 930]",990,1000
612,[789],507,1000
613,"[852, 811]",879,1000
614,"[846, 873]",763,1000
615,"[900, 938]",882,1000
616,"[832, 866]",836,1000
617,"[898, 874]",885,1000
618,"[960, 980]",966,1000
619,[926],776,1000
620,"[941, 849]",997,1000
621,[957],666,1000
622,[889],513,1000
623,"[904, 805]",866,1000
624,"[970, 916]",972,1000
625,"[857, 808]",924,1000
626,[876],591,1000
627,[863],565,1000
628,"[935, 860]",865,1000
629,[920],661,1000
630,"[967, 909]",918,1000
631,"[919, 952]",924,1000
632,"[851, 927]",994,1000
633,"[993, 939]",830,1000
634,"[959, 994]",886,1000
635,[925],582,1000
636,[892],588,1000
637,"[937, 951]",811,1000
638,[870],562,1000
639,[825],576,1000
640,"[944, 890]",889,1000
641,[910],562,1000
642,"[968, 833]",979,1000
643,[847],650,1000
644,"[1000, 995]",800,1000
645,"[861, 844, 829]",996,1000
646,"[887, 872]",672,1000
647,[977],702,1000
648,"[986, 936]",868,1000
649,[933],616,1000
650,"[971, 966]",937,1000
651,"[882, 975]",912,1000
652,"[987, 997]",910,1000
653,[979],455,1000
654,[875],624,1000
655,[950],628,1000
656,"[934, 962]",788,1000
657,[929],690,1000
658,"[961, 958]",995,1000
659,[989],575,1000
660,"[996, 976]",923,1000
661,"[953, 841]",996,1000
662,[974],630,1000
663,"[913, 923]",866,1000
664,"[988, 955]",777,1000
665,[869],687,1000
