Station_ID,Tasks,Load,Capacity
1,[12],601,1000
2,"[8, 7]",965,1000
3,[18],597,1000
4,"[1, 17]",959,1000
5,[5],619,1000
6,"[6, 3]",912,1000
7,[36],679,1000
8,"[54, 2]",924,1000
9,[28],438,1000
10,"[30, 16]",982,1000
11,[26],759,1000
12,"[34, 13]",895,1000
13,[38],740,1000
14,"[11, 41]",928,1000
15,"[56, 9]",763,1000
16,"[10, 35]",980,1000
17,[14],650,1000
18,"[15, 39]",941,1000
19,"[21, 74]",938,1000
20,[61],621,1000
21,[42],650,1000
22,"[25, 22]",918,1000
23,"[24, 19]",933,1000
24,"[51, 57]",983,1000
25,[31],440,1000
26,"[67, 32]",940,1000
27,[29],641,1000
28,"[50, 63]",967,1000
29,[64],551,1000
30,[60],631,1000
31,[45],683,1000
32,"[76, 37]",813,1000
33,"[4, 23]",668,1000
34,"[40, 20]",712,1000
35,"[27, 55]",963,1000
36,"[58, 53]",970,1000
37,"[43, 80]",896,1000
38,[77],600,1000
39,"[103, 71]",980,1000
40,[33],412,1000
41,[62],681,1000
42,"[65, 87]",842,1000
43,[52],388,1000
44,[66],690,1000
45,"[83, 85]",888,1000
46,[48],643,1000
47,"[79, 101]",933,1000
48,[49],611,1000
49,[73],612,1000
50,"[88, 78]",804,1000
51,"[89, 69]",973,1000
52,[81],615,1000
53,"[93, 124]",831,1000
54,"[70, 95]",978,1000
55,[44],625,1000
56,"[75, 99]",891,1000
57,[47],548,1000
58,[90],646,1000
59,"[102, 82]",894,1000
60,"[92, 130]",878,1000
61,"[100, 128]",802,1000
62,[84],552,1000
63,[59],704,1000
64,"[129, 147]",991,1000
65,"[121, 137]",679,1000
66,[125],651,1000
67,[96],660,1000
68,"[120, 148]",965,1000
69,"[163, 106]",971,1000
70,"[164, 122]",927,1000
71,"[167, 172]",864,1000
72,"[123, 153]",671,1000
73,[195],769,1000
74,[98],661,1000
75,[134],499,1000
76,[72],621,1000
77,"[213, 91]",714,1000
78,[169],573,1000
79,[46],510,1000
80,[86],542,1000
81,"[126, 104]",878,1000
