Station_ID,Tasks,Load,Capacity
1,"[3, 2, 6, 5, 26, 17]",942,1000
2,"[30, 11]",711,1000
3,"[9, 1, 18]",891,1000
4,"[7, 8, 12, 13, 19]",864,1000
5,"[52, 38, 29, 45]",836,1000
6,"[15, 23, 14, 51]",920,1000
7,"[53, 25, 10]",841,1000
8,"[28, 62]",847,1000
9,"[47, 39, 21, 22]",970,1000
10,"[33, 58, 48, 64]",971,1000
11,"[77, 16, 27]",769,1000
12,"[82, 35]",792,1000
13,"[81, 56, 68]",926,1000
14,"[73, 84, 94, 72, 61]",957,1000
15,"[96, 93, 46, 92]",944,1000
16,"[78, 88, 108, 4]",868,1000
17,"[79, 95]",615,1000
18,[118],532,1000
19,"[57, 20, 37, 122, 107]",962,1000
20,"[83, 141, 98, 135, 70, 111, 99]",984,1000
21,"[142, 144, 34, 67, 103]",984,1000
22,"[59, 164, 109, 156, 75]",978,1000
23,"[168, 91, 124, 188]",952,1000
24,"[159, 119]",976,1000
25,"[106, 185]",702,1000
26,"[76, 24, 139]",938,1000
27,"[140, 138, 154, 160]",963,1000
28,"[116, 121, 179, 134, 110, 194]",839,1000
29,"[71, 136, 165, 80]",928,1000
30,"[193, 147, 85]",783,1000
31,"[87, 163]",938,1000
32,"[41, 36, 113]",648,1000
33,"[31, 166, 132, 66, 40]",981,1000
34,"[117, 49, 42, 89]",971,1000
35,"[112, 190]",912,1000
36,"[100, 186, 43, 44, 115]",941,1000
37,"[133, 182, 201, 177, 86]",988,1000
38,"[169, 204]",737,1000
39,"[155, 97, 50]",644,1000
40,"[161, 207]",937,1000
41,"[32, 148, 137, 123]",977,1000
42,"[54, 216, 208, 104, 162, 143, 146, 60]",928,1000
43,[167],467,1000
44,[151],538,1000
45,"[69, 105, 55, 131, 65, 120]",958,1000
46,"[63, 219, 226, 191, 150, 240]",989,1000
47,"[127, 125, 126, 180]",831,1000
48,"[158, 152, 102, 178, 192, 149, 130, 129]",907,1000
49,"[114, 243, 74, 101]",974,1000
50,"[128, 242, 189]",993,1000
51,"[184, 196, 153, 203, 145]",863,1000
52,"[171, 206, 90, 225, 195, 174]",899,1000
53,"[157, 187, 175]",957,1000
54,"[214, 181, 215]",531,1000
55,"[200, 238, 255]",927,1000
56,"[263, 257, 221, 227, 170, 239, 183, 275]",904,1000
57,"[246, 288, 224]",836,1000
58,"[173, 199, 252]",942,1000
59,"[264, 205, 233, 213, 176]",915,1000
60,"[198, 172, 197, 222]",669,1000
61,"[266, 276, 209, 210]",801,1000
62,"[220, 211, 245, 223]",983,1000
63,"[234, 253, 251, 265, 202]",855,1000
64,"[273, 270, 254, 212]",777,1000
65,"[232, 228, 268]",904,1000
66,"[260, 262]",914,1000
67,"[272, 229, 294]",769,1000
68,"[278, 292, 274, 297, 218]",987,1000
69,"[237, 295, 247, 318]",888,1000
70,"[322, 269, 248, 291, 244, 289]",992,1000
71,"[311, 308, 250, 271]",945,1000
72,"[280, 249, 331, 315, 303]",943,1000
73,"[235, 310, 290, 231, 282]",935,1000
74,"[261, 296, 230, 293]",924,1000
75,"[256, 328, 277]",756,1000
76,"[317, 283, 284]",973,1000
77,"[286, 309, 285, 336, 319, 316]",818,1000
78,"[281, 300, 320, 287]",889,1000
79,"[304, 312, 314, 356, 301, 307]",952,1000
80,"[338, 306]",600,1000
81,"[313, 355, 361, 305]",924,1000
82,"[302, 357, 321, 341, 279, 217, 337]",991,1000
83,"[332, 362, 381]",955,1000
84,"[405, 326, 342, 299, 327]",518,1000
85,"[334, 335]",763,1000
86,"[344, 348, 384, 329, 340]",973,1000
87,"[236, 372, 323, 298]",990,1000
88,"[324, 259, 353, 354]",859,1000
89,"[406, 359]",627,1000
90,"[427, 360, 371, 377, 370]",978,1000
91,"[349, 333, 258, 375]",667,1000
92,"[383, 325]",679,1000
93,"[351, 241, 350]",888,1000
94,"[346, 347, 378, 339]",896,1000
95,"[367, 358, 374]",911,1000
96,"[267, 366, 363, 369, 380]",968,1000
97,[402],579,1000
98,"[379, 365]",925,1000
99,"[364, 420, 403]",913,1000
100,"[373, 400, 408, 376]",937,1000
101,"[386, 446]",600,1000
102,"[398, 385]",850,1000
103,"[423, 368, 407, 425]",722,1000
104,"[382, 390, 419, 454]",990,1000
105,"[428, 413]",731,1000
106,"[397, 330, 416, 352, 399]",996,1000
107,"[395, 343]",640,1000
108,"[409, 415]",820,1000
109,"[389, 391, 442, 404]",948,1000
110,"[388, 345, 392, 401, 393, 414]",839,1000
111,"[418, 412, 394, 426]",972,1000
112,"[430, 424, 436, 434, 433, 491, 421]",799,1000
113,"[410, 387]",834,1000
114,"[443, 438]",707,1000
115,"[457, 447, 441, 440, 417, 435]",999,1000
116,"[452, 432, 464, 462, 449]",993,1000
117,"[455, 444, 481]",890,1000
118,"[411, 483, 429, 445]",839,1000
119,"[479, 505]",978,1000
120,"[422, 500, 515, 484]",917,1000
121,"[488, 533, 437, 439, 459]",782,1000
122,"[506, 451, 493]",997,1000
123,"[473, 476, 467]",985,1000
124,"[498, 475]",780,1000
125,"[480, 468]",914,1000
126,"[472, 503, 496]",913,1000
127,"[492, 543, 477, 474, 469]",704,1000
