Station_ID,Tasks,Load,Capacity
1,[18],636,1000
2,[6],634,1000
3,[26],543,1000
4,[12],751,1000
5,"[25, 22]",828,1000
6,"[9, 14]",888,1000
7,"[10, 24]",826,1000
8,[5],643,1000
9,"[19, 23]",952,1000
10,"[37, 11]",979,1000
11,[1],569,1000
12,[7],625,1000
13,[20],683,1000
14,[33],525,1000
15,[34],674,1000
16,[16],708,1000
17,[48],601,1000
18,"[13, 38]",981,1000
19,[39],669,1000
20,[28],581,1000
21,[15],504,1000
22,[36],660,1000
23,"[45, 42]",999,1000
24,[40],685,1000
25,[64],609,1000
26,[8],518,1000
27,"[29, 61]",992,1000
28,"[55, 83]",860,1000
29,[56],744,1000
30,[43],496,1000
31,[76],578,1000
32,[68],708,1000
33,[63],418,1000
34,[59],599,1000
35,"[35, 4]",746,1000
36,[85],538,1000
37,"[44, 46]",999,1000
38,[58],713,1000
39,"[31, 78]",985,1000
40,"[57, 2]",854,1000
41,[27],466,1000
42,[41],630,1000
43,[106],544,1000
44,[3],615,1000
45,[54],614,1000
46,"[17, 21]",930,1000
47,[30],516,1000
48,"[84, 49]",972,1000
49,"[32, 79]",939,1000
50,[111],673,1000
51,"[66, 88]",851,1000
52,"[82, 50]",937,1000
53,"[105, 87]",843,1000
54,[70],598,1000
55,"[60, 112]",940,1000
56,[73],505,1000
57,"[77, 81]",984,1000
58,[65],639,1000
59,[108],437,1000
60,[74],705,1000
61,[72],467,1000
62,"[103, 91]",965,1000
63,[109],561,1000
64,[52],830,1000
65,"[120, 102]",980,1000
66,"[69, 47]",946,1000
67,[53],529,1000
68,[71],624,1000
69,"[110, 119]",817,1000
70,"[62, 126]",947,1000
71,"[121, 140]",782,1000
72,"[80, 100]",825,1000
73,[139],546,1000
74,[169],647,1000
75,[75],544,1000
76,"[142, 93]",970,1000
77,[99],688,1000
78,"[146, 86]",712,1000
79,[67],507,1000
80,"[89, 135]",999,1000
81,"[173, 129]",849,1000
82,"[170, 104]",839,1000
83,"[127, 92]",892,1000
84,"[143, 145]",792,1000
85,"[132, 107]",789,1000
86,"[185, 97]",803,1000
87,"[90, 116]",843,1000
88,[98],740,1000
89,"[133, 118]",930,1000
90,[114],577,1000
91,"[101, 187]",786,1000
92,[94],576,1000
93,[95],605,1000
94,[117],609,1000
95,"[96, 162]",982,1000
96,[174],676,1000
97,[115],568,1000
98,"[122, 125]",829,1000
99,[196],504,1000
100,"[113, 123]",969,1000
101,"[181, 195]",835,1000
102,"[128, 147]",972,1000
103,"[141, 199]",840,1000
104,"[189, 149]",856,1000
105,[216],648,1000
106,"[134, 207]",926,1000
107,"[191, 159]",990,1000
108,[124],655,1000
109,[148],585,1000
110,"[137, 51]",943,1000
111,[226],576,1000
112,"[160, 138]",935,1000
113,"[164, 237]",831,1000
114,[168],659,1000
115,[166],593,1000
116,"[240, 209]",998,1000
117,[265],573,1000
