Station_ID,Tasks,Load,Capacity
1,"[3, 24, 10, 19]",985,1000
2,"[30, 25, 22]",825,1000
3,"[2, 23, 18]",860,1000
4,"[14, 21, 15]",891,1000
5,"[12, 44, 33, 40]",900,1000
6,"[27, 32, 62]",850,1000
7,"[16, 5]",964,1000
8,"[13, 4, 39, 65, 87]",836,1000
9,"[20, 17, 11]",659,1000
10,"[7, 1]",643,1000
11,"[8, 34, 36, 6]",890,1000
12,"[37, 66, 59, 38, 56, 26]",975,1000
13,"[60, 31]",705,1000
14,"[9, 41, 43]",716,1000
15,"[55, 35, 64, 42]",906,1000
16,"[57, 75, 58, 81]",859,1000
17,"[68, 45, 28, 49]",964,1000
18,"[51, 79, 97, 67, 69, 48]",707,1000
19,"[91, 54]",814,1000
20,"[101, 108, 46]",841,1000
21,"[88, 72, 70, 78, 92, 118]",924,1000
22,"[106, 83, 82, 95, 90]",981,1000
23,"[29, 89, 73, 61, 105, 121]",690,1000
24,"[47, 135]",804,1000
25,"[63, 74, 94, 125]",723,1000
26,"[96, 52]",574,1000
27,"[71, 50]",966,1000
28,"[77, 84, 149]",671,1000
29,"[80, 110, 154, 53, 109]",947,1000
30,"[104, 76, 85, 140]",965,1000
31,"[122, 167, 160, 100]",958,1000
32,"[98, 86, 120]",975,1000
33,"[137, 124, 107, 141, 145]",982,1000
34,"[93, 115, 112, 102, 123]",957,1000
35,"[150, 138, 143]",785,1000
36,"[163, 99, 117]",960,1000
37,"[168, 103, 113, 126, 148]",988,1000
38,"[151, 134]",858,1000
39,"[114, 119, 144, 127, 142, 147]",965,1000
40,"[162, 176, 166]",924,1000
41,"[164, 132]",994,1000
42,"[178, 198, 136, 170, 186, 129, 131]",924,1000
43,"[169, 146, 128]",790,1000
44,"[156, 155, 116]",896,1000
45,"[157, 139, 130, 196]",929,1000
46,"[175, 159, 133, 111]",969,1000
47,"[177, 187, 153]",864,1000
48,"[161, 209, 182, 192]",990,1000
49,"[165, 193, 181, 211, 197]",758,1000
50,"[191, 188, 158, 180, 185]",881,1000
51,"[206, 199, 226, 152, 172, 171, 194]",998,1000
52,"[200, 174, 189]",538,1000
53,"[205, 221, 210]",789,1000
54,"[201, 204, 173, 208]",809,1000
55,"[203, 222, 216, 228, 248]",946,1000
56,"[183, 195, 179, 212, 217]",961,1000
57,"[227, 190, 239]",975,1000
58,"[184, 207, 214, 229]",754,1000
59,"[230, 202, 254]",970,1000
60,"[241, 213, 218]",824,1000
61,"[235, 277, 253, 225, 219]",866,1000
62,"[232, 242]",923,1000
63,"[249, 262]",854,1000
64,"[246, 240]",596,1000
65,"[255, 231, 269, 270]",882,1000
66,"[237, 233, 267, 275, 220, 261]",944,1000
67,"[252, 264, 287, 265, 273]",915,1000
68,"[272, 234, 274, 280]",932,1000
69,"[224, 223, 284, 243]",992,1000
70,"[299, 313, 283]",944,1000
71,"[305, 258, 251, 288]",834,1000
72,"[271, 260, 278, 297]",570,1000
73,"[215, 257, 250, 281]",977,1000
74,"[244, 307, 290, 292, 236]",889,1000
75,"[286, 304, 318, 276, 247, 294]",907,1000
76,"[295, 310, 291, 238, 245, 335, 266]",894,1000
77,"[311, 256, 279, 326, 282, 285]",893,1000
78,"[289, 259]",674,1000
79,"[293, 309, 263]",841,1000
80,"[332, 303, 317, 302, 296]",946,1000
81,"[300, 314, 324]",804,1000
82,"[298, 330, 308]",973,1000
83,"[331, 306, 301, 315, 328]",983,1000
84,"[312, 323, 333, 268, 350, 325, 316]",986,1000
85,"[352, 356, 327, 321, 320, 322, 334]",535,1000
86,[348],558,1000
87,"[341, 342, 357, 355]",978,1000
88,"[371, 364, 372, 349]",530,1000
89,"[373, 387, 389, 319]",987,1000
90,"[353, 347, 338]",998,1000
91,"[361, 344, 336]",891,1000
92,"[343, 362, 365, 369]",979,1000
93,"[339, 358, 340, 345]",793,1000
94,"[360, 394, 346, 375, 329]",899,1000
95,"[380, 376, 411, 383]",889,1000
96,"[396, 351, 379, 378]",895,1000
97,"[384, 368, 407, 359]",891,1000
98,"[382, 388]",663,1000
99,"[354, 395, 403, 337, 412, 401]",973,1000
100,"[363, 366]",547,1000
101,"[367, 390]",976,1000
102,"[393, 391, 381]",897,1000
103,"[386, 413, 410, 408, 406]",617,1000
104,"[374, 419, 415, 430]",927,1000
105,"[409, 402, 398]",852,1000
106,"[385, 404, 417]",694,1000
107,"[370, 377, 421, 420]",857,1000
108,"[437, 426, 441, 427]",786,1000
109,"[459, 425]",944,1000
110,"[433, 480, 400, 444]",846,1000
111,"[405, 416, 448]",788,1000
112,"[488, 429, 431, 450, 414, 461, 397]",975,1000
113,"[423, 466, 435, 447, 479, 452]",916,1000
114,"[440, 456, 428, 487, 467, 492]",837,1000
115,"[455, 473, 462, 445]",858,1000
116,"[496, 507, 439, 471]",927,1000
117,"[465, 458, 500]",907,1000
118,"[490, 468, 418]",748,1000
119,"[443, 484, 474]",963,1000
120,"[506, 515]",923,1000
121,"[513, 457, 495]",631,1000
122,"[446, 486, 453]",909,1000
123,"[518, 529, 463, 501, 511]",834,1000
124,"[454, 493, 485]",826,1000
