station,load,cycle_time
1,940,1000
2,887,1000
3,929,1000
4,959,1000
5,931,1000
6,986,1000
7,950,1000
8,901,1000
9,927,1000
10,884,1000
11,865,1000
12,967,1000
13,917,1000
14,992,1000
15,898,1000
16,978,1000
17,954,1000
18,867,1000
19,849,1000
20,957,1000
21,887,1000
22,949,1000
23,875,1000
24,808,1000
25,927,1000
26,995,1000
27,959,1000
28,926,1000
29,866,1000
30,897,1000
31,971,1000
32,813,1000
33,899,1000
34,957,1000
35,993,1000
36,815,1000
37,940,1000
38,922,1000
39,1000,1000
40,929,1000
41,977,1000
42,826,1000
43,696,1000
44,890,1000
45,816,1000
46,955,1000
47,946,1000
48,943,1000
49,878,1000
50,951,1000
51,893,1000
52,886,1000
53,975,1000
54,973,1000
55,985,1000
56,953,1000
57,994,1000
58,942,1000
59,960,1000
60,956,1000
61,960,1000
62,925,1000
63,993,1000
64,925,1000
65,971,1000
66,915,1000
67,990,1000
68,873,1000
69,848,1000
70,957,1000
71,941,1000
72,974,1000
73,955,1000
74,859,1000
75,962,1000
76,865,1000
77,883,1000
78,961,1000
79,956,1000
80,838,1000
81,873,1000
82,942,1000
83,998,1000
84,872,1000
85,916,1000
86,913,1000
87,986,1000
88,983,1000
89,882,1000
90,879,1000
91,792,1000
92,984,1000
93,961,1000
94,960,1000
95,933,1000
96,909,1000
97,921,1000
98,989,1000
99,792,1000
100,861,1000
101,875,1000
102,859,1000
103,951,1000
104,738,1000
105,824,1000
106,992,1000
107,919,1000
108,869,1000
109,996,1000
110,998,1000
111,907,1000
112,940,1000
113,1000,1000
114,894,1000
115,967,1000
116,877,1000
117,895,1000
118,909,1000
119,939,1000
120,924,1000
121,935,1000
122,922,1000
123,944,1000
124,961,1000
125,855,1000
126,924,1000
127,925,1000
128,983,1000
129,996,1000
130,825,1000
131,992,1000
132,971,1000
133,996,1000
134,981,1000
135,929,1000
136,896,1000
137,892,1000
138,976,1000
139,890,1000
140,999,1000
141,983,1000
142,970,1000
143,860,1000
144,863,1000
145,756,1000
